Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2017,2,1,0,0,0,0,27,31.3,24.2,7.2,24.5
Jurong (West),2017,2,2,0,0,0,0,26.8,31.3,24.3,6.5,23.4
Jurong (West),2017,2,3,3,2.4,2.4,2.4,27.2,32.9,24.6,7.9,28.8
Jurong (West),2017,2,4,0,0,0,0,27,32.7,24.5,7.6,27
Jurong (West),2017,2,5,0,0,0,0,27.3,31.6,24.6,9,30.6
Jurong (West),2017,2,6,0,0,0,0,27.8,32.8,24.7,8.3,30.6
Jurong (West),2017,2,7,0.2,0.2,0.2,0.2,26.4,30.3,23.9,7.2,36
Jurong (West),2017,2,8,12.4,4,6.2,8.2,26.4,31.4,24.1,6.5,26.6
Jurong (West),2017,2,9,0,0,0,0,27.6,32.4,24.9,6.1,23
Jurong (West),2017,2,10,0,0,0,0,27.5,32.3,24.3,10.8,32.8
Jurong (West),2017,2,11,0,0,0,0,27,31.1,24.6,12.6,40.7
Jurong (West),2017,2,12,4.2,1.6,1.6,2.2,25.7,29.2,23.5,10.1,36.7
Jurong (West),2017,2,13,3.8,2,2,2,25.8,29.7,23.5,10.1,52.2
Jurong (West),2017,2,14,1.4,1,1,1,26.1,29.5,23.5,12.6,42.5
Jurong (West),2017,2,15,2.4,0.6,0.8,1,25.1,29,22.6,9.7,37.4
Jurong (West),2017,2,16,0,0,0,0,26.1,30,23.6,9.4,34.6
Jurong (West),2017,2,17,0,0,0,0,26.9,31.3,23.8,9.4,29.9
Jurong (West),2017,2,18,0,0,0,0,26.8,29.9,24.6,9,36.4
Jurong (West),2017,2,19,0.8,0.8,0.8,0.8,27.3,31.2,24.7,8.6,33.1
Jurong (West),2017,2,20,2.8,2,2.2,2.8,27,31.5,24.6,7.2,31
Jurong (West),2017,2,21,28,20.2,27.4,27.8,26.6,32.6,23.6,6.1,37.4
Jurong (West),2017,2,22,0,0,0,0,27.4,33.4,24.6,5.8,29.5
Jurong (West),2017,2,23,34.6,23,28.8,32.2,26.3,31.7,23.6,5.4,26.3
Jurong (West),2017,2,24,4.8,1.6,2.8,4,24.4,25.7,23.5,6.1,31.7
Jurong (West),2017,2,25,22.8,11.8,12.4,22.4,26.1,32.7,23.5,5,31.3
Jurong (West),2017,2,26,8,7.6,7.6,7.8,26.7,33.2,24.6,5.4,24.1
Jurong (West),2017,2,27,1.4,1.4,1.4,1.4,26.9,30.2,24.3,7.9,34.2
Jurong (West),2017,2,28,10,5.2,5.6,5.8,25.8,29.3,24.1,7.2,41.4
