Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pulau Ubin,2013,3,1,4.2,—,—,—,27.6,31.9,24.9,3.9,20.5
Pulau Ubin,2013,3,2,0,—,—,—,28.3,32.7,25.9,5,27.7
Pulau Ubin,2013,3,3,0,—,—,—,28,31.2,25.7,7.3,27
Pulau Ubin,2013,3,4,0.4,—,—,—,27.9,31.9,24.8,7,33.5
Pulau Ubin,2013,3,5,1.4,—,—,—,27.5,31.7,24.8,6.3,29.5
Pulau Ubin,2013,3,6,0,—,—,—,27.4,31.5,24.8,5.3,24.8
Pulau Ubin,2013,3,7,0,—,—,—,27.8,32.2,24.6,6.1,26.3
Pulau Ubin,2013,3,8,0,—,—,—,28.1,31.7,25.8,7.1,27
Pulau Ubin,2013,3,9,0,—,—,—,27.5,31.3,24.8,4.8,23.4
Pulau Ubin,2013,3,10,0.2,—,—,—,27.1,31.9,25,3.5,20.9
Pulau Ubin,2013,3,11,0,—,—,—,27.5,31.9,24.8,4.5,23.8
Pulau Ubin,2013,3,12,0,—,—,—,27.5,32.3,23.9,4,21.6
Pulau Ubin,2013,3,13,0,—,—,—,27.4,32.2,24.3,3.5,19.1
Pulau Ubin,2013,3,14,0,—,—,—,27.6,32,24.9,4.3,23.8
Pulau Ubin,2013,3,15,0,—,—,—,28.1,32.9,24.7,4.4,23.4
Pulau Ubin,2013,3,16,0,—,—,—,28.2,32.8,25.1,4.8,24.1
Pulau Ubin,2013,3,17,7.4,—,—,—,27,31.7,25.5,3.4,21.2
Pulau Ubin,2013,3,18,0.2,—,—,—,27.9,32.8,25,4.6,21.2
Pulau Ubin,2013,3,19,0,—,—,—,28.1,32.6,24.8,5.3,24.5
Pulau Ubin,2013,3,20,0,—,—,—,28.4,34.1,25.2,4.1,19.1
Pulau Ubin,2013,3,21,0,—,—,—,28.7,34.1,25.8,3.6,18
Pulau Ubin,2013,3,22,7.2,—,—,—,27.7,33.9,25.8,3,29.9
Pulau Ubin,2013,3,23,0,—,—,—,28.4,33.1,26,3.7,19.4
Pulau Ubin,2013,3,24,2.4,—,—,—,28,33.4,25.8,3.1,24.1
Pulau Ubin,2013,3,25,7.8,—,—,—,27.6,33.6,25.1,3,22.3
Pulau Ubin,2013,3,26,0,—,—,—,28.1,33.2,24.4,3,22
Pulau Ubin,2013,3,27,0,—,—,—,28.7,33.3,26.1,2.9,64.1
Pulau Ubin,2013,3,28,0,—,—,—,28,32.5,25.9,2.6,21.2
Pulau Ubin,2013,3,29,0,—,—,—,28.3,32.5,25.8,3.1,28.1
Pulau Ubin,2013,3,30,0,—,—,—,28.5,33.4,25.7,3,20.2
Pulau Ubin,2013,3,31,0,—,—,—,28.6,34.3,26.3,3.4,24.1
