Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2013,10,1,0.2,—,—,—,29.1,32.9,26.2,7.5,31.7
Ang Mo Kio,2013,10,2,4.8,—,—,—,26.8,28.8,24,6.5,28.4
Ang Mo Kio,2013,10,3,0,—,—,—,27.4,31.8,25.2,4.7,25.9
Ang Mo Kio,2013,10,4,12.8,—,—,—,28.6,32.4,25.4,5.2,23.8
Ang Mo Kio,2013,10,5,2.4,—,—,—,28.2,32.2,22.9,6.3,33.8
Ang Mo Kio,2013,10,6,0.8,—,—,—,28.4,32.5,23.1,7.3,56.9
Ang Mo Kio,2013,10,7,1.4,—,—,—,28.4,33.4,23.2,6.3,34.9
Ang Mo Kio,2013,10,8,51.8,—,—,—,29.5,33.7,25,6.2,33.5
Ang Mo Kio,2013,10,9,0,—,—,—,28.1,33,22.1,6.3,45
Ang Mo Kio,2013,10,10,1.6,—,—,—,27.8,33.1,24.9,5,24.1
Ang Mo Kio,2013,10,11,0.4,—,—,—,27.2,30.2,25.4,4.3,22.3
Ang Mo Kio,2013,10,12,0,—,—,—,28,30.7,26.4,5,26.3
Ang Mo Kio,2013,10,13,20.4,—,—,—,28.2,31.1,26.3,6.2,25.2
Ang Mo Kio,2013,10,14,17.4,—,—,—,27.2,30.1,23.1,5.6,24.5
Ang Mo Kio,2013,10,15,7.4,—,—,—,27.5,30.5,23.7,5.8,28.8
Ang Mo Kio,2013,10,16,0,—,—,—,29.2,33.1,26,6.1,28.1
Ang Mo Kio,2013,10,17,0.8,—,—,—,29.1,33,26.2,6.7,34.9
Ang Mo Kio,2013,10,18,9.4,—,—,—,28.5,32.3,23.8,6.5,31.3
Ang Mo Kio,2013,10,19,0,—,—,—,27.6,31.5,25.1,3.7,23
Ang Mo Kio,2013,10,20,12.6,—,—,—,26.5,32,23.6,4.9,28.1
Ang Mo Kio,2013,10,21,27.6,—,—,—,27.3,30.2,24.7,5.4,25.6
Ang Mo Kio,2013,10,22,1.8,—,—,—,26.8,31.3,22.9,5.8,29.5
Ang Mo Kio,2013,10,23,0,—,—,—,27.8,32.3,24.3,5.5,26.6
Ang Mo Kio,2013,10,24,0.8,—,—,—,27.1,32.7,25.4,3.8,23.4
Ang Mo Kio,2013,10,25,0,—,—,—,28.1,32.3,25.1,5,26.3
Ang Mo Kio,2013,10,26,0.2,—,—,—,27.6,32.9,25,5.4,33.5
Ang Mo Kio,2013,10,27,1.2,—,—,—,26.7,32.4,24.1,4.5,35.6
Ang Mo Kio,2013,10,28,34,—,—,—,26,32.2,22.6,3.9,34.2
Ang Mo Kio,2013,10,29,6.6,—,—,—,27.1,31.4,24.9,4.3,27.4
Ang Mo Kio,2013,10,30,0.6,—,—,—,26.8,31.4,24.9,3.8,32.4
Ang Mo Kio,2013,10,31,7.8,—,—,—,26.9,33.5,24.3,3.8,36.7
