Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2012,4,1,26.4,—,—,—,28,32,24.7,7.5,31.3
Jurong (West),2012,4,2,3.4,—,—,—,26.7,30.1,21.6,5.8,39.6
Jurong (West),2012,4,3,100.6,—,—,—,28.1,32.1,26,5.7,32.4
Jurong (West),2012,4,4,0.8,—,—,—,26.8,32.2,21.5,6.7,40.7
Jurong (West),2012,4,5,0,—,—,—,27.9,32.4,24.3,4.4,22.3
Jurong (West),2012,4,6,1.4,—,—,—,26,30.2,24.2,4.3,25.9
Jurong (West),2012,4,7,19.4,—,—,—,26.1,31.9,23.5,6,44.6
Jurong (West),2012,4,8,22,—,—,—,26.3,32.5,22.3,6.1,50.8
Jurong (West),2012,4,9,57.4,—,—,—,25.5,30.4,22.8,5.4,21.2
Jurong (West),2012,4,10,1.6,—,—,—,25.9,32.8,23.6,6.3,28.8
Jurong (West),2012,4,11,0,—,—,—,26.7,30.1,24.1,5.7,22
Jurong (West),2012,4,12,48.6,—,—,—,26.8,30.3,22,4,30.6
Jurong (West),2012,4,13,0,—,—,—,28.6,33.1,24.9,5.1,23
Jurong (West),2012,4,14,10.4,—,—,—,26.9,31.9,23.9,5.6,30.2
Jurong (West),2012,4,15,0,—,—,—,27.4,31.8,23.4,4.5,21.6
Jurong (West),2012,4,16,4,—,—,—,27.2,31.8,25.2,5,17.6
Jurong (West),2012,4,17,0,—,—,—,26.8,30.2,24.6,6.3,30.6
Jurong (West),2012,4,18,0,—,—,—,28.6,33.1,26,5.3,24.1
Jurong (West),2012,4,19,6.8,—,—,—,26.3,30.6,24.8,5.6,19.8
Jurong (West),2012,4,20,42.2,—,—,—,28.6,32.2,25.2,5.8,22.3
Jurong (West),2012,4,21,15,—,—,—,26.3,28.9,23.6,6.3,31.3
Jurong (West),2012,4,22,0.2,—,—,—,28,32.7,24.7,6.4,24.1
Jurong (West),2012,4,23,0,—,—,—,27.8,33.5,24.6,5.5,22.3
Jurong (West),2012,4,24,0,—,—,—,26.4,30,25.2,6.3,30.6
Jurong (West),2012,4,25,0.2,—,—,—,28.4,32.5,26,5.3,21.6
Jurong (West),2012,4,26,1.6,—,—,—,28.8,32.2,26.2,5.7,29.5
Jurong (West),2012,4,27,1,—,—,—,28.8,32.8,24.6,5.3,39.2
Jurong (West),2012,4,28,0.2,—,—,—,28.8,32.6,25.7,3.9,19.8
Jurong (West),2012,4,29,3,—,—,—,28.5,31.9,26.7,4.7,23
Jurong (West),2012,4,30,0.2,—,—,—,28.1,32.1,24.3,5.1,25.2
