Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2015,10,1,0,0,0,0,28.5,32.6,26.4,8.1,31
Sentosa Island,2015,10,2,14.2,3.8,6,10,27.5,30.6,23.5,6.7,32.8
Sentosa Island,2015,10,3,0.4,0.4,0.4,0.4,28.2,30.4,26.1,6.5,22.7
Sentosa Island,2015,10,4,0,0,0,0,28.7,31.5,26.7,8.7,31.7
Sentosa Island,2015,10,5,0,0,0,0,28.6,32.2,27.1,6.9,19.8
Sentosa Island,2015,10,6,1,1,1,1,28.2,31.7,26.5,8.7,31.3
Sentosa Island,2015,10,7,4.6,4.6,4.6,4.6,28.3,31.8,24.3,9.4,29.5
Sentosa Island,2015,10,8,0,0,0,0,28.6,32.3,26.3,8.1,27.7
Sentosa Island,2015,10,9,0,0,0,0,29,32.4,26.7,7.8,24.5
Sentosa Island,2015,10,10,0,0,0,0,28.9,32.4,26.4,7.8,27
Sentosa Island,2015,10,11,0,0,0,0,29.1,33.6,27.1,9.3,27.4
Sentosa Island,2015,10,12,0,0,0,0,29,33.5,26.9,9.2,31.3
Sentosa Island,2015,10,13,0,0,0,0,28.9,33.1,27.2,9.6,36
Sentosa Island,2015,10,14,0,0,0,0,29.1,32.2,27.2,9.4,37.4
Sentosa Island,2015,10,15,0,0,0,0,29.4,33.5,27.7,9.2,33.5
Sentosa Island,2015,10,16,0,0,0,0,29,32.1,27.3,9.4,25.2
Sentosa Island,2015,10,17,0,0,0,0,29.1,32.1,27.5,7.7,22.7
Sentosa Island,2015,10,18,0,0,0,0,29.1,32.4,27.2,7.9,26.3
Sentosa Island,2015,10,19,0,0,0,0,29.2,32.3,27.4,8,32
Sentosa Island,2015,10,20,0,0,0,0,29.1,33.3,27.1,8.4,32
Sentosa Island,2015,10,21,0,0,0,0,29.1,32.4,26.9,10.2,37.1
Sentosa Island,2015,10,22,0,0,0,0,29,32.8,27.1,7.9,27.4
Sentosa Island,2015,10,23,0,0,0,0,29.2,33.4,27.4,9,29.2
Sentosa Island,2015,10,24,0,0,0,0,28.8,32.3,27.6,9.8,35.3
Sentosa Island,2015,10,25,0,0,0,0,29,32.4,27,7.9,28.4
Sentosa Island,2015,10,26,3.4,3.4,3.4,3.4,29,33.2,25.9,8.1,22
Sentosa Island,2015,10,27,2.4,2.2,2.4,2.4,28.8,32.9,26.4,7.1,24.1
Sentosa Island,2015,10,28,25.2,12,16.8,20,27,31,22.4,8.7,67.3
Sentosa Island,2015,10,29,0,0,0,0,28.6,31.6,25.6,9.8,36.7
Sentosa Island,2015,10,30,1.8,1.4,1.8,1.8,27.7,30.9,24.7,6.9,27
Sentosa Island,2015,10,31,3.8,2.2,2.2,2.2,27.6,32,25.6,6.6,29.2
