Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2014,2,1,0,0,0,0,25.9,31.6,22.4,11.8,36.7
Changi,2014,2,2,0,0,0,0,25.5,30.2,22.7,11.4,35.6
Changi,2014,2,3,0,0,0,0,26.1,31.2,22.9,11.3,32
Changi,2014,2,4,0,0,0,0,26.5,31.3,23.4,12.1,33.8
Changi,2014,2,5,0,0,0,0,26.2,30.7,23.2,13.1,34.2
Changi,2014,2,6,0,0,0,0,26.4,31.3,23.1,11.8,33.8
Changi,2014,2,7,0,0,0,0,26.5,31.6,23.9,11.6,28.1
Changi,2014,2,8,0.2,0.2,0.2,0.2,26.9,31.6,24,11.6,28.4
Changi,2014,2,9,0,0,0,0,27.5,32.7,24.7,10.3,24.8
Changi,2014,2,10,0,0,0,0,27.7,33.8,24.8,10.6,27
Changi,2014,2,11,0,0,0,0,27.6,32.4,25,13.2,32.8
Changi,2014,2,12,0,0,0,0,27.6,32.1,24.9,14.5,37.8
Changi,2014,2,13,0,0,0,0,27.9,32.7,25.4,14.4,41
Changi,2014,2,14,0,0,0,0,27.6,31.9,25.5,13.7,38.2
Changi,2014,2,15,0,0,0,0,27.8,31.9,25.4,15.9,39.6
Changi,2014,2,16,0,0,0,0,27.8,32.1,25.3,15.3,40.3
Changi,2014,2,17,0,0,0,0,27.8,31.7,25.6,15.5,33.5
Changi,2014,2,18,0,0,0,0,27.7,32.6,25.2,14.1,34.9
Changi,2014,2,19,0,0,0,0,27.6,32.2,24.9,12.2,33.1
Changi,2014,2,20,0,0,0,0,27.7,32.2,24.9,16.3,37.8
Changi,2014,2,21,0,0,0,0,27.7,31.7,25.8,18.3,42.8
Changi,2014,2,22,0,0,0,0,28,32.3,25.5,16.6,39.2
Changi,2014,2,23,0,0,0,0,27.4,32.1,24.4,13.5,41.4
Changi,2014,2,24,0,0,0,0,27.2,31.5,24.6,15.7,40
Changi,2014,2,25,0,0,0,0,27,31.8,24,13.8,40
Changi,2014,2,26,0,0,0,0,27.3,32,24.4,15,40.7
Changi,2014,2,27,0,0,0,0,27.8,32.4,24.9,15.7,41.4
Changi,2014,2,28,0,0,0,0,27.6,32.1,25,15.2,41.4
