Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2018,7,1,0.2,0.2,0.2,0.2,27.6,28.6,26.4,11.2,45.4
East Coast Parkway,2018,7,2,0.6,0.6,0.6,0.6,27.7,28.7,26.2,9.4,41
East Coast Parkway,2018,7,3,15.2,10.6,12.6,12.8,27.6,28.8,22.6,11.5,46.4
East Coast Parkway,2018,7,4,0,0,0,0,28.3,30,25.1,10.4,28.1
East Coast Parkway,2018,7,5,0,0,0,0,28.8,30.4,27.7,13.7,29.2
East Coast Parkway,2018,7,6,0,0,0,0,28.9,30,27.9,15.5,32
East Coast Parkway,2018,7,7,8.4,5.2,6.8,7.6,28.3,29.4,26.6,9.7,41.8
East Coast Parkway,2018,7,8,0,0,0,0,28.6,29.9,27.1,14.4,28.8
East Coast Parkway,2018,7,9,0,0,0,0,28.5,29.6,27,10.4,43.9
East Coast Parkway,2018,7,10,1.6,1.6,1.6,1.6,27.3,28.9,24.3,14.4,47.5
East Coast Parkway,2018,7,11,0,0,0,0,28.4,29.7,27.2,11.2,25.2
East Coast Parkway,2018,7,12,0.2,0.2,0.2,0.2,28.9,30.4,28.2,9.4,29.9
East Coast Parkway,2018,7,13,0,0,0,0,28.9,30.1,27.9,14.4,35.6
East Coast Parkway,2018,7,14,0,0,0,0,29,29.9,28.2,14.8,29.9
East Coast Parkway,2018,7,15,12.4,11.6,12.2,12.4,27.4,28.9,23.2,13,42.8
East Coast Parkway,2018,7,16,0,0,0,0,28.7,30.1,27.7,10.8,32.4
East Coast Parkway,2018,7,17,0,0,0,0,29,30,27.9,15.8,30.6
East Coast Parkway,2018,7,18,0,0,0,0,29.1,30.3,28.2,17.3,35.3
East Coast Parkway,2018,7,19,15.2,11.6,15,15.2,28,29.7,23.6,12.2,43.6
East Coast Parkway,2018,7,20,15.6,14.8,15.6,15.6,28.5,30.3,24.8,10.8,39.2
East Coast Parkway,2018,7,21,0,0,0,0,28.5,29.5,26.6,9.7,35.6
East Coast Parkway,2018,7,22,0,0,0,0,29.2,30.4,28.4,11.2,36.7
East Coast Parkway,2018,7,23,0,0,0,0,29.4,31,28.5,11.5,32.4
East Coast Parkway,2018,7,24,0,0,0,0,29.3,30.6,27.6,13,38.9
East Coast Parkway,2018,7,25,0.4,0.4,0.4,0.4,27.9,29.3,25.8,11.5,39.6
East Coast Parkway,2018,7,26,0,0,0,0,28.5,30.9,26.4,10.4,30.2
East Coast Parkway,2018,7,27,0,0,0,0,29.3,31.2,28.2,9.7,32
East Coast Parkway,2018,7,28,0,0,0,0,29.5,31.6,28.3,11.5,28.1
East Coast Parkway,2018,7,29,0,0,0,0,29,30.5,28.3,9.4,27.7
East Coast Parkway,2018,7,30,5,4.6,5,5,27.4,28.9,24.4,12.2,43.9
East Coast Parkway,2018,7,31,0,0,0,0,27.8,29.5,26.9,11.2,34.9
