Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2016,6,1,3.4,1,1.4,2.2,28,32.2,26,4.7,32.4
Tai Seng,2016,6,2,0.8,0.8,0.8,0.8,28.9,33.7,26.8,4,31.3
Tai Seng,2016,6,3,0,0,0,0,29.3,33.4,27.1,4.3,28.4
Tai Seng,2016,6,4,2,0.8,0.8,0.8,27.4,28.1,26.6,3.2,24.8
Tai Seng,2016,6,5,0,0,0,0,29.2,32.7,26.6,4.7,20.5
Tai Seng,2016,6,6,0,0,0,0,30.3,33.7,28.2,5,28.1
Tai Seng,2016,6,7,1,1,1,1,30.4,33.6,28,5.4,27
Tai Seng,2016,6,8,2.8,1.2,1.6,2.8,28.5,31.4,25.4,4,35.6
Tai Seng,2016,6,9,8.2,6.2,7.8,8.2,29.1,34.4,26.9,4.7,37.8
Tai Seng,2016,6,10,15,14.8,14.8,14.8,29,32.6,25.9,5.8,34.6
Tai Seng,2016,6,11,2.4,1,1.8,2.2,28.8,32.1,27.1,6.8,34.9
Tai Seng,2016,6,12,0,0,0,0,29.4,32.8,27,6.5,28.4
Tai Seng,2016,6,13,0.2,0.2,0.2,0.2,29.6,32.9,27.2,6.1,25.2
Tai Seng,2016,6,14,0,0,0,0,29.7,33.1,27.8,6.1,47.9
Tai Seng,2016,6,15,46,34.2,42.6,46,29.1,31.7,24.8,6.1,29.5
Tai Seng,2016,6,16,1.2,1,1.2,1.2,29.1,31.2,27.8,5.8,34.9
Tai Seng,2016,6,17,7.8,2.8,2.8,2.8,27,30.1,24.1,5.8,32.8
Tai Seng,2016,6,18,0.2,0.2,0.2,0.2,27.7,30.4,25.6,4,14.4
Tai Seng,2016,6,19,0,0,0,0,28.2,30.4,26.2,4,15.5
Tai Seng,2016,6,20,0,0,0,0,29.4,32.5,26.7,5,25.2
Tai Seng,2016,6,21,0,0,0,0,29.9,33.7,28,4.7,21.2
Tai Seng,2016,6,22,5.2,3.4,3.4,3.4,27.8,31.7,25.5,5,35.6
Tai Seng,2016,6,23,0.2,0.2,0.2,0.2,29.9,32.6,27.1,6.5,29.5
Tai Seng,2016,6,24,52,19,35.6,44.4,27.3,30.5,23.1,5,50
Tai Seng,2016,6,25,0,0,0,0,29.6,32.8,27.1,7.6,27
Tai Seng,2016,6,26,0.2,0.2,0.2,0.2,29.7,31.5,28.1,7.2,30.2
Tai Seng,2016,6,27,0,0,0,0,29.6,31.7,28.5,8.3,28.1
Tai Seng,2016,6,28,0,0,0,0,30.5,34.5,28.2,7.2,26.3
Tai Seng,2016,6,29,0,0,0,0,31.3,34.9,28.3,5.8,26.3
Tai Seng,2016,6,30,0,0,0,0,30.9,33.8,28.9,5.8,24.8
