Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Semakau Island,2012,5,1,0,—,—,—,28.9,30.4,27.9,12.7,21.6
Semakau Island,2012,5,2,4,—,—,—,28.3,30,26.8,12.9,34.6
Semakau Island,2012,5,3,0,—,—,—,28.8,29.7,27.8,17.6,30.2
Semakau Island,2012,5,4,11.4,—,—,—,29.2,30.1,28.3,12.6,33.1
Semakau Island,2012,5,5,0,—,—,—,27.7,29.5,24.4,12.9,67.3
Semakau Island,2012,5,6,6.4,—,—,—,27.8,30.5,25.8,10.8,43.9
Semakau Island,2012,5,7,9.4,—,—,—,27.1,28.6,23.3,12.9,58.3
Semakau Island,2012,5,8,13.5,—,—,—,29,31.1,27.4,8.2,18.4
Semakau Island,2012,5,9,0,—,—,—,28.2,30,23.4,11.6,53.6
Semakau Island,2012,5,10,0,—,—,—,29.3,31.6,28.2,9.1,19.8
Semakau Island,2012,5,11,0,—,—,—,29.2,30.5,28,9.7,25.6
Semakau Island,2012,5,12,11.5,—,—,—,29.4,30.5,27.9,14.1,32.4
Semakau Island,2012,5,13,0,—,—,—,28.2,30,24.4,20.7,92.2
Semakau Island,2012,5,14,0,—,—,—,29.7,31,28.8,16.4,33.8
Semakau Island,2012,5,15,45.6,—,—,—,29.7,31.1,28.9,7.1,20.2
Semakau Island,2012,5,16,58.4,—,—,—,28.2,30,22.4,10.5,68.8
Semakau Island,2012,5,17,0.8,—,—,—,27.7,29.3,23,12.1,67.3
Semakau Island,2012,5,18,0,—,—,—,29.3,30.4,28.4,11.1,22.3
Semakau Island,2012,5,19,0,—,—,—,29.6,31.6,28.4,11.9,30.6
Semakau Island,2012,5,20,0.4,—,—,—,29.4,30.7,28.4,12.9,24.5
Semakau Island,2012,5,21,0,—,—,—,28.8,29.9,26,12,30.2
Semakau Island,2012,5,22,0.6,—,—,—,29.8,31.7,28.4,11.8,29.5
Semakau Island,2012,5,23,0,—,—,—,27.9,29.5,25.7,20.4,51.5
Semakau Island,2012,5,24,3.2,—,—,—,29.2,31,28,14.5,27.4
Semakau Island,2012,5,25,0,—,—,—,28.6,29.6,25.8,16.1,44.3
Semakau Island,2012,5,26,8.4,—,—,—,29.2,31.7,27.2,14.6,39.6
Semakau Island,2012,5,27,0,—,—,—,27.8,29.1,23.9,14.1,76
Semakau Island,2012,5,28,0,—,—,—,29.2,30.9,27.4,11.3,28.1
Semakau Island,2012,5,29,0.6,—,—,—,28.4,30.2,25.9,12.4,43.6
Semakau Island,2012,5,30,0,—,—,—,29.2,31,27.7,6.9,28.1
Semakau Island,2012,5,31,14.8,—,—,—,28.9,31,26,9.4,37.1
