Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2013,6,1,8.2,—,—,—,27.7,34,23.3,3.7,29.2
Clementi,2013,6,2,0,—,—,—,29.1,33.9,25.4,3.9,24.5
Clementi,2013,6,3,0,—,—,—,28.7,33.3,26.7,4.2,21.2
Clementi,2013,6,4,0.2,—,—,—,27.8,31.4,25.9,4.1,20.9
Clementi,2013,6,5,60.2,—,—,—,26.9,33.7,22.4,4.1,38.9
Clementi,2013,6,6,0.8,—,—,—,27.7,33.4,24.4,4.3,21.6
Clementi,2013,6,7,23.8,—,—,—,27.7,34.4,24.4,3.5,24.5
Clementi,2013,6,8,6.2,—,—,—,28,32.2,24.7,3.6,23.8
Clementi,2013,6,9,2.6,—,—,—,27.5,29.5,23.8,4.5,29.2
Clementi,2013,6,10,1.8,—,—,—,28.4,31.6,23.9,5.3,30.6
Clementi,2013,6,11,0,—,—,—,29.1,31.5,25.3,6.4,29.9
Clementi,2013,6,12,0,—,—,—,29.8,32.1,28,6.7,33.5
Clementi,2013,6,13,0,—,—,—,29.8,32.5,26.9,4.5,31
Clementi,2013,6,14,0,—,—,—,30.1,32.7,28.1,4.7,24.5
Clementi,2013,6,15,0,—,—,—,30,33,27.8,4.8,24.1
Clementi,2013,6,16,4,—,—,—,30,33.3,26.1,5.7,31
Clementi,2013,6,17,0,—,—,—,29.3,31.9,26.9,4.6,26.6
Clementi,2013,6,18,0,—,—,—,30.2,33.6,27.3,4.4,26.3
Clementi,2013,6,19,0,—,—,—,30.5,33.7,28.4,5.2,33.8
Clementi,2013,6,20,0,—,—,—,30,33.2,27.5,4.9,24.5
Clementi,2013,6,21,0,—,—,—,29.9,32.9,27.5,4.7,22
Clementi,2013,6,22,0,—,—,—,30.3,33.3,27.8,4.2,23
Clementi,2013,6,23,0,—,—,—,30.1,32.9,27.7,4.9,26.6
Clementi,2013,6,24,0,—,—,—,30.2,33.6,27.9,4.3,27
Clementi,2013,6,25,15.8,—,—,—,28.3,32.3,21.3,4.3,55.1
Clementi,2013,6,26,24.4,—,—,—,27.3,29.9,22.5,3.1,42.8
Clementi,2013,6,27,0.2,—,—,—,28.8,32.7,25.7,4.2,22
Clementi,2013,6,28,0.4,—,—,—,28.4,32.1,26.1,3,21.6
Clementi,2013,6,29,0,—,—,—,29,32.5,26.6,3.3,18
Clementi,2013,6,30,1.6,—,—,—,27.1,28.9,23.8,3.4,30.6
