Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2018,1,1,—,—,—,—,—,—,—,—,—
Marina Barrage,2018,1,2,—,—,—,—,—,—,—,—,—
Marina Barrage,2018,1,3,5,4.6,4.8,4.8,—,—,—,6.5,23.4
Marina Barrage,2018,1,4,0,0,0,0,26.9,29.2,25.5,7.6,25.2
Marina Barrage,2018,1,5,10,8.4,9.8,10,—,—,—,4,22
Marina Barrage,2018,1,6,—,—,—,—,—,—,—,—,—
Marina Barrage,2018,1,7,—,—,—,—,—,—,—,—,—
Marina Barrage,2018,1,8,37.6,22,33.4,34.4,27.8,32.7,24.7,5,23.4
Marina Barrage,2018,1,9,33.8,26.8,32.2,33.4,27.2,32.9,24.1,7.2,46.8
Marina Barrage,2018,1,10,17,2.2,3.8,6,25.1,27.2,23.5,6.5,24.8
Marina Barrage,2018,1,11,12.2,1.4,2.6,2.8,24,26,22.5,11.2,39.6
Marina Barrage,2018,1,12,5.4,0.6,1.2,1.8,23.2,24.6,22.2,13,33.1
Marina Barrage,2018,1,13,—,—,—,—,—,—,—,—,—
Marina Barrage,2018,1,14,—,—,—,—,—,—,—,—,—
Marina Barrage,2018,1,15,—,—,—,—,—,—,—,—,—
Marina Barrage,2018,1,16,0,0,0,0,26.8,30.1,23.9,9,27.7
Marina Barrage,2018,1,17,0,0,0,0,—,—,—,9,27.7
Marina Barrage,2018,1,18,0.2,0.2,0.2,0.2,27.6,32,25.4,10.4,32.8
Marina Barrage,2018,1,19,18,15.8,17.6,17.8,—,—,—,6.8,26.6
Marina Barrage,2018,1,20,29.8,25.8,27.4,27.4,26.9,31.4,23.6,5,28.1
Marina Barrage,2018,1,21,0,0,0,0,28.1,32.7,25.2,7.9,29.2
Marina Barrage,2018,1,22,0,0,0,0,28.6,33.1,25.5,7.2,29.2
Marina Barrage,2018,1,23,6.2,4.2,6,6.2,27.5,32.7,26,7.6,41
Marina Barrage,2018,1,24,45.6,19.6,25,27.2,—,—,—,6.1,32.8
Marina Barrage,2018,1,25,—,—,—,—,—,—,—,—,—
Marina Barrage,2018,1,26,19,5.6,10.4,12.6,—,—,—,6.1,19.8
Marina Barrage,2018,1,27,0.2,0.2,0.2,0.2,—,33,25.6,7.2,22.7
Marina Barrage,2018,1,28,4,2.2,3,3,27.2,32.9,25.1,6.8,32.8
Marina Barrage,2018,1,29,0.6,0.6,0.6,0.6,28.2,33.6,24.8,8.6,36
Marina Barrage,2018,1,30,1.6,1.4,1.6,1.6,28.2,32.8,25.7,8.3,30.6
Marina Barrage,2018,1,31,15,6.6,11.2,14.2,27.8,34,25,8.3,25.6
