Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2012,6,1,0,—,—,—,27.7,28.9,24.7,10.2,29.2
East Coast Parkway,2012,6,2,0,—,—,—,28.8,30.3,27.5,9.8,24.5
East Coast Parkway,2012,6,3,0,—,—,—,28.4,30.1,26.2,8.7,22
East Coast Parkway,2012,6,4,0,—,—,—,29.2,30.6,27.9,7.8,19.1
East Coast Parkway,2012,6,5,5,—,—,—,29,30.4,26.9,10.2,24.5
East Coast Parkway,2012,6,6,0,—,—,—,28.9,31.6,24.9,14.9,51.1
East Coast Parkway,2012,6,7,0,—,—,—,29.8,31,28.9,12,24.5
East Coast Parkway,2012,6,8,23.8,—,—,—,28.7,30.1,27.1,8.6,32.8
East Coast Parkway,2012,6,9,0,—,—,—,27.1,29,23.7,16.7,47.9
East Coast Parkway,2012,6,10,0,—,—,—,29,31,27.6,14.8,31.3
East Coast Parkway,2012,6,11,0,—,—,—,29.3,30.3,28,13.5,41.4
East Coast Parkway,2012,6,12,0,—,—,—,28.8,29.4,28.2,17.4,33.5
East Coast Parkway,2012,6,13,0,—,—,—,29.5,31.2,28.1,12.3,24.5
East Coast Parkway,2012,6,14,0,—,—,—,29.7,31.3,28.4,14.4,28.1
East Coast Parkway,2012,6,15,0,—,—,—,29.6,31.1,28.4,15.1,29.5
East Coast Parkway,2012,6,16,0,—,—,—,29.5,31.1,28.2,17.2,29.2
East Coast Parkway,2012,6,17,0,—,—,—,29.5,30.7,28.3,19.5,34.2
East Coast Parkway,2012,6,18,0,—,—,—,29.3,31.1,28.3,14.3,29.2
East Coast Parkway,2012,6,19,0,—,—,—,28.9,30.1,27.9,12.2,34.9
East Coast Parkway,2012,6,20,0,—,—,—,29.1,30.3,28.1,11.6,32
East Coast Parkway,2012,6,21,0,—,—,—,27.9,29.6,26,12.3,42.1
East Coast Parkway,2012,6,22,0,—,—,—,28.6,29.9,26.4,10.9,31.7
East Coast Parkway,2012,6,23,0,—,—,—,29.3,30.8,28.2,12.9,30.6
East Coast Parkway,2012,6,24,0,—,—,—,29.4,30.8,28.7,14.3,33.5
East Coast Parkway,2012,6,25,0,—,—,—,29,32.1,27,12,36.4
East Coast Parkway,2012,6,26,0,—,—,—,29,30,28.3,13.4,31.3
East Coast Parkway,2012,6,27,0,—,—,—,28.2,29.3,26,11.3,43.6
East Coast Parkway,2012,6,28,0,—,—,—,28.3,29.4,26.4,12.8,28.1
East Coast Parkway,2012,6,29,0,—,—,—,29,30.3,27.8,14.1,37.1
East Coast Parkway,2012,6,30,6.2,—,—,—,28.4,29.4,26.4,12.7,41
