Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2014,3,1,0,0,0,0,27.7,32.6,25,7.2,25.9
Tuas South,2014,3,2,0,0,0,0,27.9,31.8,24.8,7,23.4
Tuas South,2014,3,3,0,0,0,0,28.2,32.8,25.4,6.2,25.2
Tuas South,2014,3,4,0,0,0,0,27.7,31.2,24.9,7.2,26.6
Tuas South,2014,3,5,0,0,0,0,28.2,33,25,8,27
Tuas South,2014,3,6,0,0,0,0,28,32.5,24.2,6.5,25.6
Tuas South,2014,3,7,0,0,0,0,28.1,32.3,24.6,7,24.8
Tuas South,2014,3,8,0,0,0,0,28.1,33.4,25.4,7.3,23.8
Tuas South,2014,3,9,0,0,0,0,28.2,33,24.9,8.4,25.9
Tuas South,2014,3,10,0,0,0,0,28.3,33,25.2,8.2,25.9
Tuas South,2014,3,11,0,0,0,0,28.5,34.3,25,8.9,27
Tuas South,2014,3,12,0,0,0,0,28.5,33.1,25.5,9,25.9
Tuas South,2014,3,13,0,0,0,0,28.6,32.9,25.4,7.5,22
Tuas South,2014,3,14,0,0,0,0,29,33.1,25.8,7.8,28.1
Tuas South,2014,3,15,0,0,0,0,29.3,33.6,26.1,5.9,32.8
Tuas South,2014,3,16,20.6,8.4,13,16.2,26.4,28.1,24.4,5.1,24.1
Tuas South,2014,3,17,5.6,1.8,2.8,3,26.1,28.2,25,4.6,23
Tuas South,2014,3,18,32.6,13.8,13.8,26.2,26.2,29.6,24.5,4.7,24.8
Tuas South,2014,3,19,57.4,30.8,42,45.4,26.1,30,23.6,5.6,38.2
Tuas South,2014,3,20,6.8,5.2,5.8,6.6,27.1,30.8,25.2,5.9,27
Tuas South,2014,3,21,7.4,6.4,7.4,7.4,27.3,29.5,24.8,7.1,21.6
Tuas South,2014,3,22,0,0,0,0,27.8,31.6,25,5.8,21.2
Tuas South,2014,3,23,0,0,0,0,28.7,34.5,24.7,6.9,24.1
Tuas South,2014,3,24,0,0,0,0,28.6,34,25.5,6.9,25.9
Tuas South,2014,3,25,0,0,0,0,28.6,32.8,25.6,7.7,24.8
Tuas South,2014,3,26,6.6,6.2,6.6,6.6,28,32.6,26.1,5.8,23.8
Tuas South,2014,3,27,5.6,5.6,5.6,5.6,28.8,32.6,25.8,6.2,22
Tuas South,2014,3,28,0,0,0,0,29.1,33.2,26.4,4.4,22
Tuas South,2014,3,29,0,0,0,0,28.6,32.7,26.7,4.7,22
Tuas South,2014,3,30,0,0,0,0,29.2,32.6,26.7,4.6,22
Tuas South,2014,3,31,0,0,0,0,28.8,33,27.2,3.6,22.7
