Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2017,6,1,6.2,1.8,2.6,4.8,—,—,—,6.1,20.5
Admiralty,2017,6,2,0,0,0,0,29.3,33,27.2,5.4,18.4
Admiralty,2017,6,3,0,0,0,0,30.1,34.3,27.6,6.1,26.3
Admiralty,2017,6,4,0,0,0,0,30.4,34.1,28,6.8,26.3
Admiralty,2017,6,5,0,0,0,0,—,—,—,6.1,23
Admiralty,2017,6,6,0,0,0,0,29.9,32.9,28.3,6.5,25.6
Admiralty,2017,6,7,0.4,0.4,0.4,0.4,29.8,34.4,26.8,6.5,24.1
Admiralty,2017,6,8,5.2,5,5,5,29.1,33.6,27,8.6,29.2
Admiralty,2017,6,9,0,0,0,0,—,—,—,6.5,23
Admiralty,2017,6,10,11.4,6.4,6.4,6.4,28.4,33.8,24.8,6.1,30.2
Admiralty,2017,6,11,0,0,0,0,28.2,32.5,24.8,6.1,26.6
Admiralty,2017,6,12,0,0,0,0,—,—,—,6.1,19.8
Admiralty,2017,6,13,0,0,0,0,29,33.3,25.7,7.6,34.2
Admiralty,2017,6,14,0.2,0.2,0.2,0.2,27.4,32.3,24.8,7.2,41
Admiralty,2017,6,15,0,0,0,0,—,—,—,5.8,13.3
Admiralty,2017,6,16,0,0,0,0,—,—,—,6.8,27.4
Admiralty,2017,6,17,0,0,0,0,29,34.2,25.7,6.1,23
Admiralty,2017,6,18,24,15.4,19.8,20.4,26.8,29.9,23,7.6,54
Admiralty,2017,6,19,0,0,0,0,—,—,—,6.5,27
Admiralty,2017,6,20,0,0,0,0,29.1,32.8,25.8,6.1,28.4
Admiralty,2017,6,21,0,0,0,0,28.5,32.1,27.1,5.4,22.3
Admiralty,2017,6,22,0,0,0,0,—,—,—,4.3,11.5
Admiralty,2017,6,23,1.2,0.8,1,1,—,—,—,9.7,67.3
Admiralty,2017,6,24,0,0,0,0,28.8,32.3,26,6.1,22.3
Admiralty,2017,6,25,7.6,5.2,6.8,7.6,27.4,30.2,24,4.7,41.8
Admiralty,2017,6,26,—,—,—,—,—,—,—,—,—
Admiralty,2017,6,27,—,—,—,—,—,—,—,—,—
Admiralty,2017,6,28,14.8,12.4,13.8,13.8,27,32.9,24.2,5.4,35.3
Admiralty,2017,6,29,—,—,—,—,—,—,—,—,—
Admiralty,2017,6,30,0,0,0,0,—,—,—,6.1,20.9
