Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2015,3,1,0,0,0,0,28,32.8,24.8,8.4,35.3
Ang Mo Kio,2015,3,2,0,0,0,0,27.5,33.2,24.7,7.4,34.6
Ang Mo Kio,2015,3,3,0,0,0,0,28,32.9,25.6,6.9,30.2
Ang Mo Kio,2015,3,4,45.6,37.4,44.8,45.6,27.1,34.8,23.6,5.8,38.9
Ang Mo Kio,2015,3,5,0,0,0,0,27.6,33.6,24.4,6.4,33.5
Ang Mo Kio,2015,3,6,0,0,0,0,27.5,33.2,24.3,5.8,24.8
Ang Mo Kio,2015,3,7,0,0,0,0,28,32.8,24.7,7.5,34.2
Ang Mo Kio,2015,3,8,0.4,0.4,0.4,0.4,28.1,34.2,25.5,5.5,30.2
Ang Mo Kio,2015,3,9,0,0,0,0,27.7,31.9,25.5,7.4,34.9
Ang Mo Kio,2015,3,10,0,0,0,0,27.9,32.7,24.7,7,36
Ang Mo Kio,2015,3,11,12.4,6.2,6.2,6.2,25.2,26.9,24.1,5.9,27.7
Ang Mo Kio,2015,3,12,0,0,0,0,26.9,30.9,24.7,6.8,32.8
Ang Mo Kio,2015,3,13,0,0,0,0,27.2,32.4,24.1,7.6,31
Ang Mo Kio,2015,3,14,0,0,0,0,27.6,31.8,24.6,7.4,29.2
Ang Mo Kio,2015,3,15,0.4,0.2,0.2,0.2,27.3,31.1,25.1,6.8,25.9
Ang Mo Kio,2015,3,16,7.8,7.4,7.8,7.8,27.2,33.3,24.9,5.2,30.6
Ang Mo Kio,2015,3,17,2,2,2,2,27.8,33.4,25.3,6.4,22.3
Ang Mo Kio,2015,3,18,0,0,0,0,28.1,33.4,25.5,6.6,25.9
Ang Mo Kio,2015,3,19,28.8,20.4,23.6,28.8,27.8,34,24.4,5.8,33.8
Ang Mo Kio,2015,3,20,0.2,0.2,0.2,0.2,28.3,33.3,25.1,5.5,24.5
Ang Mo Kio,2015,3,21,21.4,8.6,12.6,21.4,27.9,34.8,23.6,5.6,31.3
Ang Mo Kio,2015,3,22,63.2,48.6,57,63.2,26.7,34,22.1,4.8,47.9
Ang Mo Kio,2015,3,23,0,0,0,0,28,34.7,24.8,6.6,30.2
Ang Mo Kio,2015,3,24,0,0,0,0,27.8,31.1,25.7,6.7,27.4
Ang Mo Kio,2015,3,25,0,0,0,0,28.5,32.6,26.2,8.8,36.4
Ang Mo Kio,2015,3,26,0,0,0,0,28.4,32.7,26,8.9,37.1
Ang Mo Kio,2015,3,27,0,0,0,0,28.4,32.6,25.8,8.4,37.1
Ang Mo Kio,2015,3,28,8,7.4,7.4,7.4,27.8,30.2,25.4,6.8,31.7
Ang Mo Kio,2015,3,29,30,20.8,21.8,27.6,26.3,28.9,23.3,4.6,34.6
Ang Mo Kio,2015,3,30,0,0,0,0,28.5,33.5,25.3,6.9,31.3
Ang Mo Kio,2015,3,31,14.8,9.8,10,10,27.5,33.4,24.7,4.9,38.9
