Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pulau Ubin,2012,3,1,29.2,—,—,—,26.6,32.6,23.9,3.7,36
Pulau Ubin,2012,3,2,5.8,—,—,—,25.7,29.2,24.1,3.6,94.7
Pulau Ubin,2012,3,3,0.4,—,—,—,27.2,32.3,24.5,4,24.5
Pulau Ubin,2012,3,4,0.2,—,—,—,27.8,31.9,25.3,3.3,17.3
Pulau Ubin,2012,3,5,63.6,—,—,—,25.2,29,21.5,2.5,42.8
Pulau Ubin,2012,3,6,0,—,—,—,27.2,32,24.5,2.8,16.2
Pulau Ubin,2012,3,7,6.2,—,—,—,27.4,32,25.6,2.8,16.2
Pulau Ubin,2012,3,8,7,—,—,—,27.2,31.4,24.1,4.3,27.4
Pulau Ubin,2012,3,9,0.2,—,—,—,26.5,29.7,23.6,3.1,38.9
Pulau Ubin,2012,3,10,0,—,—,—,27.2,30.8,24.3,3.6,20.2
Pulau Ubin,2012,3,11,12.4,—,—,—,26.7,31,24.3,4.9,32
Pulau Ubin,2012,3,12,0,—,—,—,25.7,27.3,24.5,8,99
Pulau Ubin,2012,3,13,87.4,—,—,—,27,30.1,24.5,5.5,28.8
Pulau Ubin,2012,3,14,8,—,—,—,24.7,26.7,23.7,4.1,34.6
Pulau Ubin,2012,3,15,0,—,—,—,26.4,30.5,24,4.4,22
Pulau Ubin,2012,3,16,0,—,—,—,28,32.5,25,5.4,26.6
Pulau Ubin,2012,3,17,0,—,—,—,27.6,32.5,24.6,4.4,18
Pulau Ubin,2012,3,18,19,—,—,—,26.7,32.7,24.1,3.6,22.3
Pulau Ubin,2012,3,19,1.8,—,—,—,26.8,30.2,25,2.6,13
Pulau Ubin,2012,3,20,0,—,—,—,27.5,31.1,24.9,2.8,14.8
Pulau Ubin,2012,3,21,3.6,—,—,—,27,31.4,24.2,2.7,21.2
Pulau Ubin,2012,3,22,0.2,—,—,—,27.2,32.6,24.9,2.5,19.1
Pulau Ubin,2012,3,23,5.6,—,—,—,27.3,33.5,24.7,3.4,20.5
Pulau Ubin,2012,3,24,22.6,—,—,—,27.2,32.9,24.6,3.3,28.8
Pulau Ubin,2012,3,25,0.8,—,—,—,26.9,32.3,24.3,4.1,34.6
Pulau Ubin,2012,3,26,1.4,—,—,—,26.7,31,24.3,2.7,22
Pulau Ubin,2012,3,27,0,—,—,—,27.4,33.1,24.7,3.5,36
Pulau Ubin,2012,3,28,0,—,—,—,27,31.9,24.7,2.9,30.2
Pulau Ubin,2012,3,29,26.8,—,—,—,26.4,32.4,23.9,3.3,23
Pulau Ubin,2012,3,30,35.8,—,—,—,25.7,32.4,23.2,3,33.1
Pulau Ubin,2012,3,31,6,—,—,—,25.8,30.2,23.1,6.2,32.4
