Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2015,10,1,0,—,—,—,27.7,33.5,23.6,8.3,29.5
Tengah,2015,10,2,6.9,—,—,—,27.2,31.9,23.9,7.2,37.1
Tengah,2015,10,3,0,—,—,—,27.9,32.1,23.8,9.7,24.1
Tengah,2015,10,4,0,—,—,—,28.1,32.3,24.5,10.4,29.5
Tengah,2015,10,5,0,—,—,—,27.1,31.2,24.6,5.8,48.2
Tengah,2015,10,6,10.2,—,—,—,26.7,32.8,23.9,6.8,35.3
Tengah,2015,10,7,12.8,—,—,—,27.2,33.5,23.6,6.8,38.9
Tengah,2015,10,8,0,—,—,—,26.6,34.4,23,5.8,31.3
Tengah,2015,10,9,0,—,—,—,28.1,34,23.6,10.1,27.7
Tengah,2015,10,10,0,—,—,—,28.5,33.4,24.2,9.4,31.3
Tengah,2015,10,11,0,—,—,—,29.2,34.5,24,7.6,20.5
Tengah,2015,10,12,0,—,—,—,28.4,33.8,23.9,7.9,25.9
Tengah,2015,10,13,11.7,—,—,—,27.4,34,24.3,8.3,51.8
Tengah,2015,10,14,0,—,—,—,27.9,34.6,24.5,6.8,27.7
Tengah,2015,10,15,0,—,—,—,28.9,35,24.2,8.3,29.5
Tengah,2015,10,16,0,—,—,—,28.6,33.9,24.2,6.1,16.6
Tengah,2015,10,17,0,—,—,—,28.5,33.4,24.7,7.9,22.3
Tengah,2015,10,18,0,—,—,—,28.7,32.9,24.5,9,20.5
Tengah,2015,10,19,0,—,—,—,28.9,33.8,24,11.5,29.5
Tengah,2015,10,20,0,—,—,—,28.4,33.8,23.2,10.8,29.5
Tengah,2015,10,21,0,—,—,—,28.2,34,23.7,10.1,29.5
Tengah,2015,10,22,0,—,—,—,28.7,34,24.6,8.3,22.3
Tengah,2015,10,23,0,—,—,—,29.4,34,24.6,8.6,22.3
Tengah,2015,10,24,8.2,—,—,—,27.8,33.5,24.3,6.5,48.2
Tengah,2015,10,25,0.3,—,—,—,27.2,32.6,24.9,5,18.4
Tengah,2015,10,26,0,—,—,—,28.5,34.3,24.2,6.1,22.3
Tengah,2015,10,27,3.7,—,—,—,27.8,33.2,22,6.1,22.3
Tengah,2015,10,28,17.7,—,—,—,26.4,31.5,22.2,8.3,50
Tengah,2015,10,29,0,—,—,—,28.3,34.3,24.3,9,27.7
Tengah,2015,10,30,9.5,—,—,—,26.7,32.4,23.8,6.1,29.5
Tengah,2015,10,31,18,—,—,—,—,32.2,23.4,6.5,22.3
