Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2016,7,1,0,0,0,0,29.5,32.1,28.1,10.8,28.1
Newton,2016,7,2,0,0,0,0,29.4,32.8,27.8,10.1,28.4
Newton,2016,7,3,0,0,0,0,29.6,32.9,28,10.4,28.1
Newton,2016,7,4,0,0,0,0,29.6,33.2,27.8,10.4,28.4
Newton,2016,7,5,0,0,0,0,29.5,33,27.9,10.1,31.3
Newton,2016,7,6,1.2,1.2,1.2,1.2,28.5,32,25,7.9,34.6
Newton,2016,7,7,2.2,2.2,2.2,2.2,29,31.8,27.1,7.9,36.7
Newton,2016,7,8,11.4,7,9,11.4,28.1,30.7,23.2,7.9,37.8
Newton,2016,7,9,0,0,0,0,29.2,32.7,27.5,10.1,33.5
Newton,2016,7,10,0,0,0,0,29.3,32.4,28,8.3,32
Newton,2016,7,11,21.8,12.6,21,21.2,27.5,29.6,23.6,7.2,41.8
Newton,2016,7,12,0,0,0,0,29.4,33,27.4,8.3,30.6
Newton,2016,7,13,1.6,1.2,1.2,1.2,27.4,29.7,24.4,6.5,47.9
Newton,2016,7,14,1.2,1,1,1,26.8,28.8,24,6.1,40.7
Newton,2016,7,15,2.2,2,2.2,2.2,26.7,30.2,24.3,5,29.5
Newton,2016,7,16,0,0,0,0,28.2,31.8,25.9,4.7,25.6
Newton,2016,7,17,13.8,8.6,13.8,13.8,27,31.8,24.3,4.3,29.9
Newton,2016,7,18,0.8,0.2,0.4,0.6,27.1,31,25.4,5,28.4
Newton,2016,7,19,3.2,1.2,2.2,3.2,27.1,30.9,23.3,7.6,34.2
Newton,2016,7,20,40,15.6,21.2,27.6,26.6,29.8,22.9,5,38.9
Newton,2016,7,21,28,14.6,17.4,20.2,26.7,30.4,22.7,5,33.5
Newton,2016,7,22,8,4.2,5.4,5.4,25.6,27.5,23.7,4.7,30.2
Newton,2016,7,23,9.2,8.4,8.4,8.4,26.6,30.8,23.8,6.8,33.1
Newton,2016,7,24,10.8,8.6,9.4,9.6,26.6,29.6,23.8,5.4,40.3
Newton,2016,7,25,0.2,0.2,0.2,0.2,26.9,28.4,25.4,5.8,25.6
Newton,2016,7,26,2.2,0.8,0.8,1.2,26,28.9,22.2,4.7,41
Newton,2016,7,27,0,0,0,0,28.1,32.4,25.1,6.1,27
Newton,2016,7,28,7.4,7.2,7.4,7.4,27.7,30.3,23.4,6.5,54.4
Newton,2016,7,29,0,0,0,0,28.3,31.3,25.9,7.2,32
Newton,2016,7,30,0,0,0,0,28.5,30.7,27.2,6.5,27.4
Newton,2016,7,31,0.2,0.2,0.2,0.2,27.8,31.6,25.7,5.8,42.5
