Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2014,2,1,0,—,—,—,—,33.2,20.1,13.7,37.1
Tengah,2014,2,2,0,—,—,—,26.1,31.8,21,11.7,38.9
Tengah,2014,2,3,0,—,—,—,26.7,32.7,21.5,10.9,33.5
Tengah,2014,2,4,0,—,—,—,27.1,33.1,21.9,12.1,29.5
Tengah,2014,2,5,0,—,—,—,26.8,33.9,21.3,12.9,31.3
Tengah,2014,2,6,0,—,—,—,27.1,33.8,21.5,11,27.7
Tengah,2014,2,7,0,—,—,—,27.2,33.1,22.5,11.7,27.7
Tengah,2014,2,8,0,—,—,—,27.5,33.4,22.7,9.9,31.3
Tengah,2014,2,9,0.2,—,—,—,27.9,33.6,23.1,8.6,24.1
Tengah,2014,2,10,0,—,—,—,28.4,34.2,23.5,10.6,27.7
Tengah,2014,2,11,0,—,—,—,28.2,34.2,23,11.3,29.5
Tengah,2014,2,12,0,—,—,—,28.2,35.3,23.1,13.5,31.3
Tengah,2014,2,13,0,—,—,—,28.7,34.7,24.1,15.6,38.9
Tengah,2014,2,14,0.2,—,—,—,27.9,34.4,24.1,13.9,37.1
Tengah,2014,2,15,0,—,—,—,28.1,33.7,24.8,19.3,42.5
Tengah,2014,2,16,19.4,—,—,—,27.2,34.6,21.5,13.5,35.3
Tengah,2014,2,17,0,—,—,—,27.9,33.7,24,16.8,35.3
Tengah,2014,2,18,3.6,—,—,—,28,34.3,23.5,13,42.5
Tengah,2014,2,19,0,—,—,—,27.9,33.8,23.7,13.4,33.5
Tengah,2014,2,20,0,—,—,—,28.1,33.8,24.6,18.5,51.8
Tengah,2014,2,21,0,—,—,—,27.9,32.4,23.5,20.4,44.3
Tengah,2014,2,22,0,—,—,—,28.5,34.8,22,20.5,46.4
Tengah,2014,2,23,0,—,—,—,27.5,33.9,22,18.3,44.3
Tengah,2014,2,24,0,—,—,—,27.6,33.9,22.1,16.6,38.9
Tengah,2014,2,25,0,—,—,—,27.3,33,22.3,15,35.3
Tengah,2014,2,26,0,—,—,—,27.6,33.9,22.8,15.8,35.3
Tengah,2014,2,27,0,—,—,—,28.3,35.3,23,17.3,38.9
Tengah,2014,2,28,0,—,—,—,28.3,34.4,23.4,16,38.9
