Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pulau Ubin,2017,3,1,24,6.2,7.8,9.4,25.1,27.8,23.2,6.8,23
Pulau Ubin,2017,3,2,0.6,0.2,0.4,0.4,26.6,30.4,24.4,10.8,37.8
Pulau Ubin,2017,3,3,13.4,10,11.6,13.2,26.3,29.6,23.2,9,32
Pulau Ubin,2017,3,4,18.2,6.4,9,10,25.1,27.8,23.7,6.1,25.2
Pulau Ubin,2017,3,5,0,0,0,0,26.6,30.7,23.7,9.7,31.7
Pulau Ubin,2017,3,6,0,0,0,0,26.8,31.2,24,9,36
Pulau Ubin,2017,3,7,0,0,0,0,26.6,31.2,23.4,7.9,25.9
Pulau Ubin,2017,3,8,0,0,0,0,27,30.9,24.1,10.4,33.5
Pulau Ubin,2017,3,9,0,0,0,0,26.9,31.3,23.7,10.8,32.4
Pulau Ubin,2017,3,10,0,0,0,0,26.5,30.5,23.6,9,29.5
Pulau Ubin,2017,3,11,0,0,0,0,27.3,31.4,23.7,9.7,32
Pulau Ubin,2017,3,12,0.2,0.2,0.2,0.2,26.3,30.9,24.5,6.1,23.4
Pulau Ubin,2017,3,13,0,0,0,0,27.3,32.2,24.2,9,29.9
Pulau Ubin,2017,3,14,0,0,0,0,26.9,30.6,24.9,7.9,30.2
Pulau Ubin,2017,3,15,0,0,0,0,28.4,34.3,24.1,8.3,28.8
Pulau Ubin,2017,3,16,0,0,0,0,28,33.3,24.8,9.7,30.6
Pulau Ubin,2017,3,17,2.2,1.8,1.8,2.2,26.2,31.7,24.1,6.8,25.6
Pulau Ubin,2017,3,18,0,0,0,0,27.7,32.8,24.4,9.7,27.7
Pulau Ubin,2017,3,19,0,0,0,0,27.9,33.2,24.4,9,30.6
Pulau Ubin,2017,3,20,26,8.2,13.4,17,26,28.9,23.7,5.4,28.4
Pulau Ubin,2017,3,21,0,0,0,0,27.1,32.7,24,7.2,27.4
Pulau Ubin,2017,3,22,0,0,0,0,27.5,32.1,24.1,9,32.4
Pulau Ubin,2017,3,23,0,0,0,0,28,32.6,24.4,9.4,28.1
Pulau Ubin,2017,3,24,0,0,0,0,27.9,32.3,24.8,7.6,28.1
Pulau Ubin,2017,3,25,1.4,1.4,1.4,1.4,27.3,32.6,23.7,7.9,29.9
Pulau Ubin,2017,3,26,0.2,0.2,0.2,0.2,28.4,32.9,25,9.7,30.2
Pulau Ubin,2017,3,27,5.2,3.8,5.2,5.2,27.8,32.1,25.2,8.3,30.2
Pulau Ubin,2017,3,28,16.4,13.6,13.8,14,25.6,27.2,23.7,5,23
Pulau Ubin,2017,3,29,0,0,0,0,26.5,32.6,24.5,6.5,27.4
Pulau Ubin,2017,3,30,37.4,19.4,25,32.6,25,30.4,23.3,5.4,25.2
Pulau Ubin,2017,3,31,0.8,0.8,0.8,0.8,26.5,32,24.3,6.8,25.9
