Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2013,8,1,1,—,—,—,27.4,28.7,22.6,16.4,50.8
East Coast Parkway,2013,8,2,0,—,—,—,27.5,28.8,25.4,17.4,47.9
East Coast Parkway,2013,8,3,0,—,—,—,29,30.5,27.6,16.2,28.1
East Coast Parkway,2013,8,4,0,—,—,—,28.4,29.5,26.6,13.8,49.7
East Coast Parkway,2013,8,5,35.6,—,—,—,27.1,28.5,23.1,15.3,36.4
East Coast Parkway,2013,8,6,12.4,—,—,—,28.1,29.8,26,10.2,40
East Coast Parkway,2013,8,7,4,—,—,—,28,29.4,26,14.8,34.2
East Coast Parkway,2013,8,8,0.8,—,—,—,27.3,28.7,24.3,16.6,43.9
East Coast Parkway,2013,8,9,0.2,—,—,—,27.8,29.2,26.7,12.4,30.2
East Coast Parkway,2013,8,10,17,—,—,—,27.2,28.6,24.2,11.2,52.6
East Coast Parkway,2013,8,11,4.8,—,—,—,27,29,22.6,11.1,49
East Coast Parkway,2013,8,12,9,—,—,—,27.4,29.9,23.3,9.3,37.1
East Coast Parkway,2013,8,13,1.2,—,—,—,27.2,28.8,22,13,64.1
East Coast Parkway,2013,8,14,0.4,—,—,—,28.2,28.9,26.9,15.2,37.4
East Coast Parkway,2013,8,15,0,—,—,—,28.7,30,27.8,16,26.6
East Coast Parkway,2013,8,16,0,—,—,—,28.2,29.3,26.4,14.2,38.2
East Coast Parkway,2013,8,17,0,—,—,—,28.2,29.3,26.4,9.6,29.5
East Coast Parkway,2013,8,18,0,—,—,—,28.3,29.4,27.4,12.1,33.1
East Coast Parkway,2013,8,19,0,—,—,—,28.3,30.2,25.8,12.6,52.9
East Coast Parkway,2013,8,20,0,—,—,—,27.8,29,25.1,10.5,42.8
East Coast Parkway,2013,8,21,0,—,—,—,28.3,29.4,27.5,14.6,31
East Coast Parkway,2013,8,22,0,—,—,—,28.9,30.7,27.8,14.8,31.3
East Coast Parkway,2013,8,23,0,—,—,—,28.9,30.4,28.1,16.3,32
East Coast Parkway,2013,8,24,0,—,—,—,28.8,31,27.8,15.8,31
East Coast Parkway,2013,8,25,0,—,—,—,28.8,30.4,27.8,19.1,42.8
East Coast Parkway,2013,8,26,0.4,—,—,—,28.1,29.1,26.7,19.4,42.8
East Coast Parkway,2013,8,27,0,—,—,—,28.6,30.3,27.7,15.9,27.4
East Coast Parkway,2013,8,28,0.4,—,—,—,28,30.2,26.2,12.9,59
East Coast Parkway,2013,8,29,0,—,—,—,28,29.4,26.1,8.4,37.8
East Coast Parkway,2013,8,30,0,—,—,—,27.7,29.5,26.1,7.8,40.3
East Coast Parkway,2013,8,31,0,—,—,—,28.4,29.4,27.2,12.8,31
