Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2014,6,1,10.6,6.6,6.8,6.8,28.9,32.6,25.6,3.6,24.1
Marina Barrage,2014,6,2,0.2,0.2,0.2,0.2,29.6,32.9,27.6,3.7,27
Marina Barrage,2014,6,3,0,0,0,0,30.1,33.5,28.3,4.8,24.1
Marina Barrage,2014,6,4,2,0.6,0.8,1,28.5,29.7,27,4,21.2
Marina Barrage,2014,6,5,6,2,2.6,3,27.7,29.6,25.6,5.6,32.8
Marina Barrage,2014,6,6,4.4,1.6,2,2.8,27.8,31.4,26,5.3,37.1
Marina Barrage,2014,6,7,0.8,0.8,0.8,0.8,29.7,33.6,27.4,4.8,22.3
Marina Barrage,2014,6,8,0,0,0,0,30.4,33.7,28,5.1,19.1
Marina Barrage,2014,6,9,0,0,0,0,30.3,34.7,28.6,3.9,23.4
Marina Barrage,2014,6,10,0.6,0.6,0.6,0.6,30.6,34.3,28.1,4.2,24.5
Marina Barrage,2014,6,11,0,0,0,0,30.6,34,28.2,4.4,19.1
Marina Barrage,2014,6,12,5.4,3.8,4.4,5.2,—,—,—,5.8,46.4
Marina Barrage,2014,6,13,0,0,0,0,30.2,34,27.7,4.3,16.2
Marina Barrage,2014,6,14,2.6,1.4,1.6,2.2,27.9,30.8,24.4,4,39.2
Marina Barrage,2014,6,15,0.4,0.2,0.4,0.4,29.7,32.6,28,4.6,18.7
Marina Barrage,2014,6,16,0,0,0,0,30.5,33.7,28.8,5.5,18
Marina Barrage,2014,6,17,0,0,0,0,31,34.4,28.7,5.4,17.3
Marina Barrage,2014,6,18,14,11,12,13.2,29,32.6,23.7,5.2,32.8
Marina Barrage,2014,6,19,7,6.4,6.6,6.6,29.3,33.7,24.5,4.7,35.3
Marina Barrage,2014,6,20,0,0,0,0,30.8,33.9,29,5.6,16.6
Marina Barrage,2014,6,21,0,0,0,0,31.1,34.5,28.9,4.4,18.7
Marina Barrage,2014,6,22,0.4,0.4,0.4,0.4,30.1,33.4,27.7,4.8,21.2
Marina Barrage,2014,6,23,0,0,0,0,30.1,33.3,28,4.6,21.6
Marina Barrage,2014,6,24,6.2,5.4,6.2,6.2,29.9,32.7,25.1,4.4,24.1
Marina Barrage,2014,6,25,0.4,0.4,0.4,0.4,28.9,31.4,25.1,6,37.4
Marina Barrage,2014,6,26,0,0,0,0,30,32.8,28,4.7,18.7
Marina Barrage,2014,6,27,0,0,0,0,28,29.3,26.2,5.5,41
Marina Barrage,2014,6,28,0,0,0,0,29,31.6,27.3,4.5,16.6
Marina Barrage,2014,6,29,3,3,3,3,29.4,31.9,25.1,3.8,27.4
Marina Barrage,2014,6,30,7.4,3.4,6.2,7,27.5,30.6,24.2,5,34.2
