Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2015,11,1,2,1.8,1.8,1.8,27.3,33.5,25.3,3.5,27.4
Ang Mo Kio,2015,11,2,5.4,5.2,5.4,5.4,26.9,33.1,25.2,4.2,29.5
Ang Mo Kio,2015,11,3,0,0,0,0,28.1,33.2,24.9,4,23.4
Ang Mo Kio,2015,11,4,0,0,0,0,27.8,32.4,25.5,3.8,16.9
Ang Mo Kio,2015,11,5,0,0,0,0,28.8,32.9,25.7,4.5,22
Ang Mo Kio,2015,11,6,2.8,2.8,2.8,2.8,28.5,32.5,26.5,4.5,22
Ang Mo Kio,2015,11,7,10.6,6,6,6,27.1,33.1,23.2,4.8,44.3
Ang Mo Kio,2015,11,8,8.2,8.2,8.2,8.2,27.1,30.4,25.3,3,25.6
Ang Mo Kio,2015,11,9,13,12.2,13,13,27.8,31.4,24.4,4.3,25.2
Ang Mo Kio,2015,11,10,0,0,0,0,27.9,32.1,25.9,3.9,17.6
Ang Mo Kio,2015,11,11,12,8,10.6,12,26.6,32,24,3.9,25.9
Ang Mo Kio,2015,11,12,0,0,0,0,27.6,32.6,24.9,4.6,25.9
Ang Mo Kio,2015,11,13,29.6,11.8,12.6,15.8,26.9,31.5,24,4,28.1
Ang Mo Kio,2015,11,14,0,0,0,0,28.6,33.2,25.1,6,30.2
Ang Mo Kio,2015,11,15,0,0,0,0,27.6,31.4,25.8,3.8,26.6
Ang Mo Kio,2015,11,16,18.6,14.2,16.8,17.8,25.9,29.3,24.2,4.3,31
Ang Mo Kio,2015,11,17,27,20,24.4,26.4,26.8,31,23.2,4.8,24.8
Ang Mo Kio,2015,11,18,0,0,0,0,28.4,32.5,25.5,6,31.3
Ang Mo Kio,2015,11,19,0,0,0,0,28.6,32.3,26.4,4.5,31
Ang Mo Kio,2015,11,20,4.2,4,4,4,27.2,31.8,25.7,3.8,33.5
Ang Mo Kio,2015,11,21,65.4,54.2,63.4,64.2,26.6,31.5,23.3,3.7,27.7
Ang Mo Kio,2015,11,22,0,0,0,0,28,31.7,25,4.3,23.4
Ang Mo Kio,2015,11,23,0,0,0,0,29.1,34.5,26,4.4,21.2
Ang Mo Kio,2015,11,24,27.6,20.8,21.4,23.4,26.5,30.5,24.1,3.6,29.9
Ang Mo Kio,2015,11,25,21.4,17.6,20.2,20.6,26.7,32,24.1,4.3,33.5
Ang Mo Kio,2015,11,26,23,12.8,14.2,15.4,26.3,31.2,24.2,5,27
Ang Mo Kio,2015,11,27,0,0,0,0,27.1,32,24.5,4.5,20.2
Ang Mo Kio,2015,11,28,12.4,12.2,12.2,12.4,28.3,33.3,25.5,4.5,32.4
Ang Mo Kio,2015,11,29,1.6,0.6,1,1,28.4,33.1,24.5,5.5,28.4
Ang Mo Kio,2015,11,30,18.4,8.2,9,10,27.1,32.7,24.8,4.4,32
