Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2017,3,1,43.8,12.8,19.6,30.8,25.7,27.6,23.5,10.4,35.3
East Coast Parkway,2017,3,2,0.2,0.2,0.2,0.2,27.4,30,25.4,11.5,40
East Coast Parkway,2017,3,3,5.2,4,4,4.4,27.2,29.8,24.3,12.2,38.5
East Coast Parkway,2017,3,4,2.8,0.8,1.2,1.4,26.2,28.2,25,6.8,33.8
East Coast Parkway,2017,3,5,0.8,0.8,0.8,0.8,27.6,30.4,25.6,10.8,37.8
East Coast Parkway,2017,3,6,0.6,0.6,0.6,0.6,27.6,31.2,25.5,9.4,44.6
East Coast Parkway,2017,3,7,6.2,6.2,6.2,6.2,27.2,29,25.5,8.6,33.8
East Coast Parkway,2017,3,8,0,0,0,0,27.7,30.8,26,10.4,40.3
East Coast Parkway,2017,3,9,0,0,0,0,27.5,30.8,25.4,13,36.4
East Coast Parkway,2017,3,10,0,0,0,0,27.4,30.3,25.4,10.1,35.6
East Coast Parkway,2017,3,11,0,0,0,0,28.2,31.6,25.9,9,35.6
East Coast Parkway,2017,3,12,0,0,0,0,27.2,29.1,25.7,6.5,27.4
East Coast Parkway,2017,3,13,0,0,0,0,27.9,30.4,26.4,8.6,38.2
East Coast Parkway,2017,3,14,1,1,1,1,27.1,30.4,24.8,11.5,37.1
East Coast Parkway,2017,3,15,0,0,0,0,28.2,30.1,26.3,7.9,25.2
East Coast Parkway,2017,3,16,0,0,0,0,28,29,26.4,12.6,34.9
East Coast Parkway,2017,3,17,8,7.8,7.8,8,27.7,29.8,25,7.2,31
East Coast Parkway,2017,3,18,0,0,0,0,28.1,30.2,26.4,10.4,35.3
East Coast Parkway,2017,3,19,0,0,0,0,28.4,29.8,26.4,9,27
East Coast Parkway,2017,3,20,16.4,9.4,12.2,13.4,27.5,29.4,24.4,5.8,30.2
East Coast Parkway,2017,3,21,1,1,1,1,28,30.6,26.4,7.9,28.1
East Coast Parkway,2017,3,22,1.4,1.2,1.4,1.4,28.3,31.9,26.2,8.6,37.4
East Coast Parkway,2017,3,23,0,0,0,0,28.7,31.7,26.8,9.4,28.8
East Coast Parkway,2017,3,24,2.8,2.8,2.8,2.8,28.2,30,25.5,9,33.1
East Coast Parkway,2017,3,25,2,1.6,2,2,28.5,31.6,25.7,8.3,29.5
East Coast Parkway,2017,3,26,0.2,0.2,0.2,0.2,29.1,32.4,27.1,7.9,34.2
East Coast Parkway,2017,3,27,0,0,0,0,28.9,31.4,26.1,7.9,36
East Coast Parkway,2017,3,28,10.6,10.2,10.4,10.4,27.4,28.9,24.6,6.8,36
East Coast Parkway,2017,3,29,0,0,0,0,27.8,29.9,26.3,5.4,28.8
East Coast Parkway,2017,3,30,42,28.2,31,36.4,26.5,30.7,23.9,7.2,42.8
East Coast Parkway,2017,3,31,0,0,0,0,27.6,29.6,25.7,6.1,24.8
