Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2017,9,1,0.4,0.4,0.4,0.4,29.1,31.8,27.2,9,31.3
Ang Mo Kio,2017,9,2,0,0,0,0,29.2,33.1,27.1,9,32.8
Ang Mo Kio,2017,9,3,0.2,0.2,0.2,0.2,28.9,32.6,27.3,10.8,34.6
Ang Mo Kio,2017,9,4,0,0,0,0,29.1,32.5,26.3,5.8,26.3
Ang Mo Kio,2017,9,5,0.4,0.2,0.2,0.2,28.9,31.9,25.9,7.6,43.6
Ang Mo Kio,2017,9,6,23.8,17.2,20.4,21.2,26.8,29.6,24,4.7,31.7
Ang Mo Kio,2017,9,7,1.8,1.8,1.8,1.8,28.3,32.5,25.9,4.7,24.5
Ang Mo Kio,2017,9,8,10,5.6,6.6,9.6,27.7,32.4,24.4,6.1,29.5
Ang Mo Kio,2017,9,9,0.4,0.4,0.4,0.4,28.2,31.2,25.9,4.3,43.6
Ang Mo Kio,2017,9,10,1.8,1.8,1.8,1.8,27.7,31.3,25.8,4,35.6
Ang Mo Kio,2017,9,11,6.8,4.4,4.4,4.6,26.6,30.1,23.7,4.7,27
Ang Mo Kio,2017,9,12,—,—,—,—,29.1,33.5,25.8,4.7,24.1
Ang Mo Kio,2017,9,13,—,—,—,—,29.4,33.4,26.1,6.5,27.4
Ang Mo Kio,2017,9,14,—,—,—,—,28.6,31.5,26.8,5.4,26.3
Ang Mo Kio,2017,9,15,2.4,1.4,1.6,1.6,27.2,29.2,25.9,4.3,29.5
Ang Mo Kio,2017,9,16,2.4,1.8,2.2,2.2,27.6,31.4,24.1,6.5,30.2
Ang Mo Kio,2017,9,17,1.8,1.6,1.6,1.6,28.7,33.1,27.1,8.3,41.4
Ang Mo Kio,2017,9,18,7.8,3,3.4,4.8,26.8,31.6,24.3,4.7,28.4
Ang Mo Kio,2017,9,19,2.2,0.6,0.8,1,26.1,31.4,24.7,4.3,27.7
Ang Mo Kio,2017,9,20,6,5,5,5,27,29.9,24.3,6.1,46.1
Ang Mo Kio,2017,9,21,3,0.8,1.2,1.8,26.9,30.3,23.7,5.4,38.2
Ang Mo Kio,2017,9,22,0,0,0,0,29.1,32.2,25.5,5.4,25.2
Ang Mo Kio,2017,9,23,8,8,8,8,29.2,32.9,25,6.5,28.1
Ang Mo Kio,2017,9,24,3.8,2.8,3.6,3.6,28.4,32.4,24.1,5.8,27.7
Ang Mo Kio,2017,9,25,0.2,0.2,0.2,0.2,28.7,33.2,26.4,5.4,30.6
Ang Mo Kio,2017,9,26,32.2,26,29.2,29.4,27.3,32.6,24.1,4.3,33.5
Ang Mo Kio,2017,9,27,0.6,0.6,0.6,0.6,27.5,31,24.7,4.3,28.1
Ang Mo Kio,2017,9,28,0,0,0,0,28.5,32.1,26.5,4.3,29.5
Ang Mo Kio,2017,9,29,27.8,12.4,21.2,27.2,27.4,31,22.9,4.7,42.1
Ang Mo Kio,2017,9,30,0,0,0,0,27.9,30.4,25.9,6.5,28.8
