Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sembawang,2012,9,1,0,—,—,—,28.6,32.3,23.9,15.4,—
Sembawang,2012,9,2,0,—,—,—,28.6,32.9,23.5,9.4,—
Sembawang,2012,9,3,0,—,—,—,28.7,32.2,24.2,7.4,—
Sembawang,2012,9,4,2.4,—,—,—,28.7,32.5,24.5,11.7,—
Sembawang,2012,9,5,0,—,—,—,25.6,29.7,23,11.9,38.9
Sembawang,2012,9,6,0,—,—,—,26.6,31.4,22.3,5.3,—
Sembawang,2012,9,7,5.8,—,—,—,26.4,32,23.2,7.6,—
Sembawang,2012,9,8,2.3,—,—,—,27.1,30.7,22.4,10,—
Sembawang,2012,9,9,28,—,—,—,25.7,31.9,23.1,5.7,40.7
Sembawang,2012,9,10,0,—,—,—,26.4,30.6,22.4,8,27.7
Sembawang,2012,9,11,13.5,—,—,—,27.1,31,23.6,7.1,46.4
Sembawang,2012,9,12,0,—,—,—,27.4,31.4,23.2,8.5,—
Sembawang,2012,9,13,0,—,—,—,27.1,31.2,23.3,9.6,40.7
Sembawang,2012,9,14,0,—,—,—,27.5,30.8,23.4,6,24.1
Sembawang,2012,9,15,0,—,—,—,27.6,32.2,23.2,6.4,27.7
Sembawang,2012,9,16,0,—,—,—,28.3,32.4,24.1,7.8,25.9
Sembawang,2012,9,17,0,—,—,—,27.8,32.6,24.3,9.1,33.5
Sembawang,2012,9,18,0,—,—,—,28.2,33.3,23.3,8.1,35.3
Sembawang,2012,9,19,21.6,—,—,—,27.9,33.1,24.5,5.2,38.9
Sembawang,2012,9,20,7.9,—,—,—,—,32.7,23.2,6,38.9
Sembawang,2012,9,21,2.5,—,—,—,—,31.2,22.2,6.1,40.7
Sembawang,2012,9,22,0.2,—,—,—,27,32.3,22.4,8.9,31.3
Sembawang,2012,9,23,0,—,—,—,27.6,32.8,23,9.4,31.3
Sembawang,2012,9,24,1.3,—,—,—,27.2,31.7,23.6,8.8,37.1
Sembawang,2012,9,25,11.2,—,—,—,27.4,30.7,23.9,7.9,35.3
Sembawang,2012,9,26,1.1,—,—,—,26.2,29.7,22.8,7.6,37.1
Sembawang,2012,9,27,19.4,—,—,—,27.7,32.8,22.8,10.8,57.2
Sembawang,2012,9,28,0,—,—,—,27.6,33.2,22.7,8.8,31.3
Sembawang,2012,9,29,5.8,—,—,—,26.8,30.8,23.6,6.3,38.9
Sembawang,2012,9,30,4.3,—,—,—,26.4,32.4,23.6,7.3,46.4
