Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2014,8,1,0,0,0,0,28.9,32.7,26.9,5.8,22.7
Ang Mo Kio,2014,8,2,12.8,11.6,12.6,12.6,28.6,31.3,23.7,6.9,30.6
Ang Mo Kio,2014,8,3,0,0,0,0,28.8,31.7,25.9,6.6,31.7
Ang Mo Kio,2014,8,4,0,0,0,0,29,31.8,26.9,6.2,30.6
Ang Mo Kio,2014,8,5,4,2.2,2.8,2.8,26.6,28.6,23.5,6.9,36.4
Ang Mo Kio,2014,8,6,2.2,2.2,2.2,2.2,27.9,30,25.7,4.8,28.8
Ang Mo Kio,2014,8,7,0,0,0,0,28,31.7,26.6,5.8,32.4
Ang Mo Kio,2014,8,8,0,0,0,0,28,30.3,26.4,5.3,29.9
Ang Mo Kio,2014,8,9,0,0,0,0,28.8,32.4,27,9,38.2
Ang Mo Kio,2014,8,10,3,2.8,2.8,2.8,28.2,31.2,24.5,6.5,32
Ang Mo Kio,2014,8,11,4.6,3.2,3.8,4.4,27.6,30.9,24.6,5.3,30.6
Ang Mo Kio,2014,8,12,7.4,4.4,6.2,7.4,27,29.3,23.6,5.1,24.1
Ang Mo Kio,2014,8,13,1.2,0.4,0.6,1,26.2,27.7,24.6,4.2,23.4
Ang Mo Kio,2014,8,14,4,1.6,3.2,4,26.7,29.9,24.9,5.3,30.6
Ang Mo Kio,2014,8,15,60.2,37.2,46.2,46.2,25.7,28.1,22.9,3.8,33.5
Ang Mo Kio,2014,8,16,0,0,0,0,27.7,31.5,24.6,4.7,26.3
Ang Mo Kio,2014,8,17,0,0,0,0,28.4,31.4,26.1,6.9,31
Ang Mo Kio,2014,8,18,0,0,0,0,28.8,32.7,26.9,7.7,32.8
Ang Mo Kio,2014,8,19,0,0,0,0,28.1,31.9,25.1,6,29.2
Ang Mo Kio,2014,8,20,1.4,1.2,1.2,1.4,27.8,31.6,25.6,5.3,40.7
Ang Mo Kio,2014,8,21,24,15,15.8,24,27.5,31.5,23.8,5.1,32.8
Ang Mo Kio,2014,8,22,0.6,0.6,0.6,0.6,28.2,32,25.5,7.7,41.4
Ang Mo Kio,2014,8,23,0,0,0,0,28.6,32.4,26.6,6.9,28.4
Ang Mo Kio,2014,8,24,4.6,4.4,4.4,4.4,27.4,30.7,25.5,4.3,24.5
Ang Mo Kio,2014,8,25,14.6,8.6,9.8,10.4,26.3,30.9,23.9,3.7,46.4
Ang Mo Kio,2014,8,26,3.4,2.4,2.6,2.8,26.8,30.9,23.4,5,23.8
Ang Mo Kio,2014,8,27,13.4,7.6,9.4,12.8,26.9,30.4,22.9,6,29.9
Ang Mo Kio,2014,8,28,11,6.2,8.8,10.6,26.2,28.2,23.1,4.6,35.6
Ang Mo Kio,2014,8,29,4.4,2.8,4,4.4,26.6,30.6,22.7,4.9,25.9
Ang Mo Kio,2014,8,30,0,0,0,0,26.8,31.1,24.1,4.7,23.4
Ang Mo Kio,2014,8,31,3.8,3.6,3.8,3.8,27.3,30.8,24.8,5.6,25.2
