Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2012,3,1,8.6,—,—,—,26.6,32.3,25,4.5,41
Ang Mo Kio,2012,3,2,18.6,—,—,—,25.1,28.3,22.7,4,32.8
Ang Mo Kio,2012,3,3,0.6,—,—,—,26.9,31,24,4.9,25.2
Ang Mo Kio,2012,3,4,0,—,—,—,28.1,32.8,25.2,4.9,23.8
Ang Mo Kio,2012,3,5,2.6,—,—,—,25.7,29,22.6,4.5,44.3
Ang Mo Kio,2012,3,6,0,—,—,—,28,33.2,24.8,4.3,21.6
Ang Mo Kio,2012,3,7,0.4,—,—,—,27.3,30.4,25.6,4.1,19.8
Ang Mo Kio,2012,3,8,17.2,—,—,—,27.3,31.6,24.1,6.8,28.8
Ang Mo Kio,2012,3,9,0,—,—,—,26.6,29.4,23.2,4.8,41
Ang Mo Kio,2012,3,10,4.2,—,—,—,27.1,31.2,25,3.9,19.8
Ang Mo Kio,2012,3,11,15,—,—,—,26.6,31.4,24.4,5.6,35.3
Ang Mo Kio,2012,3,12,0,—,—,—,25.3,27.3,24.2,7.6,38.5
Ang Mo Kio,2012,3,13,32.4,—,—,—,26.2,30.3,24.1,5.5,25.6
Ang Mo Kio,2012,3,14,10,—,—,—,24.2,25.9,22.8,4.7,21.6
Ang Mo Kio,2012,3,15,0,—,—,—,26.3,29.9,23.6,5.7,30.6
Ang Mo Kio,2012,3,16,0,—,—,—,27.9,32.3,24.9,6.3,29.5
Ang Mo Kio,2012,3,17,12.2,—,—,—,27.3,32.8,24,4.8,34.9
Ang Mo Kio,2012,3,18,6.8,—,—,—,26.8,32.9,23.5,4.7,25.9
Ang Mo Kio,2012,3,19,0,—,—,—,27.5,31.2,25.1,4.3,20.9
Ang Mo Kio,2012,3,20,0,—,—,—,28,31.1,25.3,4.7,18.7
Ang Mo Kio,2012,3,21,11.6,—,—,—,27.8,34.1,23.8,4.4,33.5
Ang Mo Kio,2012,3,22,20,—,—,—,26.9,32.5,23.6,4.2,19.1
Ang Mo Kio,2012,3,23,0,—,—,—,27.7,34.4,25,4.1,22
Ang Mo Kio,2012,3,24,0,—,—,—,28.2,33.3,25.2,4.5,24.8
Ang Mo Kio,2012,3,25,27,—,—,—,26.9,32.6,22.2,5.6,58
Ang Mo Kio,2012,3,26,4.8,—,—,—,26.9,31.1,24.8,4.7,38.2
Ang Mo Kio,2012,3,27,3.2,—,—,—,27.3,32.6,24.5,4.5,28.8
Ang Mo Kio,2012,3,28,0,—,—,—,27.2,31.1,25.4,3.9,22.7
Ang Mo Kio,2012,3,29,21,—,—,—,27.1,33.4,23.8,4.3,29.5
Ang Mo Kio,2012,3,30,42.8,—,—,—,26.8,31.6,24.7,4.3,27.7
Ang Mo Kio,2012,3,31,5.6,—,—,—,25.8,29.6,22.9,7.5,62.6
