Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2015,1,1,0.8,0.6,0.6,0.6,26.3,27.6,25,9.7,29.9
Tai Seng,2015,1,2,0,0,0,0,27.3,30.1,25.5,14.3,40.3
Tai Seng,2015,1,3,0,0,0,0,27.5,30.8,25.3,11.2,35.6
Tai Seng,2015,1,4,0,0,0,0,28.1,32,25.5,10.1,36.4
Tai Seng,2015,1,5,0,0,0,0,28.3,32.8,25.7,8.6,29.9
Tai Seng,2015,1,6,27.8,10.4,10.6,17,27.2,31.7,24.3,7.5,26.3
Tai Seng,2015,1,7,0,0,0,0,27.2,30.9,25.8,7.1,24.1
Tai Seng,2015,1,8,2.4,1.2,1.2,1.2,26.3,29.8,24.9,7.2,33.1
Tai Seng,2015,1,9,0.8,0.4,0.6,0.8,25.4,27.3,24.6,8.1,29.5
Tai Seng,2015,1,10,11.6,11.4,11.6,11.6,26.4,31.1,24.5,8.5,28.4
Tai Seng,2015,1,11,0,0,0,0,27.1,29.5,25.5,10.5,31.3
Tai Seng,2015,1,12,0.2,0.2,0.2,0.2,27.8,30.8,26,14.9,37.1
Tai Seng,2015,1,13,0,0,0,0,27.7,31.5,25.3,16.6,42.5
Tai Seng,2015,1,14,0,0,0,0,27.7,31.1,25.5,15.6,38.9
Tai Seng,2015,1,15,0,0,0,0,27.6,31.3,25.7,14.5,38.9
Tai Seng,2015,1,16,0,0,0,0,27.3,31.1,24.8,13,38.5
Tai Seng,2015,1,17,0,0,0,0,27.3,31.2,24.8,13.2,41.4
Tai Seng,2015,1,18,0,0,0,0,27.1,30.5,25,16.1,44.6
Tai Seng,2015,1,19,0,0,0,0,27,30.4,24.9,15.7,38.2
Tai Seng,2015,1,20,0,0,0,0,26.9,30.8,24.7,15.5,38.5
Tai Seng,2015,1,21,28.2,12.4,13.2,15.6,26.4,29.7,24.3,12,33.8
Tai Seng,2015,1,22,0,0,0,0,27,30.2,25,15.6,40
Tai Seng,2015,1,23,0,0,0,0,26.7,29.9,24.8,14.7,39.2
Tai Seng,2015,1,24,0,0,0,0,26.8,29.7,25.1,12.1,33.5
Tai Seng,2015,1,25,0,0,0,0,26.9,29.9,25,12.2,31
Tai Seng,2015,1,26,0,0,0,0,27.1,30.5,25.1,14.5,37.4
Tai Seng,2015,1,27,0,0,0,0,27.3,31.3,24.7,13.8,33.8
Tai Seng,2015,1,28,2.4,2.4,2.4,2.4,27.4,31.7,24.5,11.1,29.5
Tai Seng,2015,1,29,0,0,0,0,27,29.2,25.5,13.4,31.3
Tai Seng,2015,1,30,0,0,0,0,27.2,30.5,25.1,12.7,35.6
Tai Seng,2015,1,31,0,0,0,0,27.4,31.5,25.5,16.1,40.3
