Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2017,1,1,0.8,0.8,0.8,0.8,27.4,31.2,25.2,10.1,36.7
Changi,2017,1,2,0,0,0,0,26.6,30.2,25,5.4,29.5
Changi,2017,1,3,0.6,0.4,0.6,0.6,26.4,29,25,7.2,24.8
Changi,2017,1,4,2.8,2.4,2.8,2.8,26.6,30.4,23.5,7.6,31.7
Changi,2017,1,5,0.6,0.4,0.6,0.6,28,32.6,24.9,7.2,27.4
Changi,2017,1,6,0,0,0,0,28.3,32.3,25.8,6.8,29.2
Changi,2017,1,7,0,0,0,0,28.9,32.9,26.1,7.6,30.2
Changi,2017,1,8,0.8,0.6,0.6,0.6,28.9,33.7,26,8.3,27
Changi,2017,1,9,0,0,0,0,28.4,32.6,26.5,10.8,32.8
Changi,2017,1,10,3,1.6,2,3,27.9,31.8,26.1,9.4,29.9
Changi,2017,1,11,26.4,23.4,24,24,26.7,31.9,21.8,7.9,38.9
Changi,2017,1,12,0,0,0,0,28,32.6,25,6.1,24.1
Changi,2017,1,13,0,0,0,0,27.1,31.3,25.3,7.2,27.7
Changi,2017,1,14,0.4,0.4,0.4,0.4,27.5,31,25,5.4,23
Changi,2017,1,15,10.8,10.2,10.6,10.8,26.9,32.3,25.2,6.5,40
Changi,2017,1,16,3,3,3,3,26.9,31.2,24.4,6.5,27
Changi,2017,1,17,0,0,0,0,27.1,31.3,25,7.2,26.6
Changi,2017,1,18,6,5.4,6,6,26.5,32,24,7.6,28.8
Changi,2017,1,19,16.6,13.8,15.8,16.6,26.6,31.1,23.5,7.2,36
Changi,2017,1,20,4.6,4,4.6,4.6,26.3,29.1,24,6.1,27.7
Changi,2017,1,21,5.6,4.6,5,5,26.9,30.7,24.9,8.3,31.3
Changi,2017,1,22,31.4,26.8,30.6,30.8,26.5,29.9,23.9,10.4,34.6
Changi,2017,1,23,60.6,12.8,15.2,20.4,25.1,28,23.5,7.6,38.5
Changi,2017,1,24,17.4,2.2,3.2,4.2,24,24.7,23.5,7.2,31
Changi,2017,1,25,0,0,0,0,26,29.6,23,7.6,25.9
Changi,2017,1,26,1.8,1.2,1.4,1.8,27,30.8,24.4,9.4,30.6
Changi,2017,1,27,0,0,0,0,27.4,30.7,25.4,12.6,46.1
Changi,2017,1,28,1.4,1,1,1.2,26.2,29.6,24.8,8.6,33.5
Changi,2017,1,29,0.6,0.2,0.4,0.6,26.3,28.5,24.5,7.6,23
Changi,2017,1,30,2.6,1.4,2.2,2.4,26,29,24.7,7.2,24.5
Changi,2017,1,31,0,0,0,0,26.8,30.3,25,10.1,31.3
