Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (East),2013,6,1,0,—,—,—,29.5,34.4,26.9,5.8,31.3
Boon Lay (East),2013,6,2,0.4,—,—,—,30.2,34.6,25.8,6.9,29.5
Boon Lay (East),2013,6,3,0,—,—,—,29.9,34,27.3,6.3,25.9
Boon Lay (East),2013,6,4,0.4,—,—,—,28.8,31.7,26.6,7.4,37.1
Boon Lay (East),2013,6,5,30,—,—,—,27.9,34.6,23.7,6.9,26.6
Boon Lay (East),2013,6,6,0,—,—,—,29.1,35.4,25.8,6.6,21.6
Boon Lay (East),2013,6,7,5,—,—,—,29.1,34.9,25.6,6,34.6
Boon Lay (East),2013,6,8,0,—,—,—,28.9,33.4,25.4,6.2,28.8
Boon Lay (East),2013,6,9,0.2,—,—,—,28.2,30.2,24.7,8.4,35.6
Boon Lay (East),2013,6,10,2.8,—,—,—,29.1,32.7,25.1,9.7,37.1
Boon Lay (East),2013,6,11,0,—,—,—,29.8,32.8,25.8,11.1,48.6
Boon Lay (East),2013,6,12,0,—,—,—,30.5,32.5,28.9,14,48.6
Boon Lay (East),2013,6,13,0,—,—,—,30.6,34.4,28.4,8,37.1
Boon Lay (East),2013,6,14,0,—,—,—,30.9,33.8,29.1,8.3,39.2
Boon Lay (East),2013,6,15,0,—,—,—,30.9,34.7,28.9,8.4,34.6
Boon Lay (East),2013,6,16,5.4,—,—,—,30.8,34.3,26.7,8.7,34.9
Boon Lay (East),2013,6,17,0,—,—,—,30,32.9,27.3,8.5,31.3
Boon Lay (East),2013,6,18,0,—,—,—,30.8,34.6,28.1,8.9,36.4
Boon Lay (East),2013,6,19,0,—,—,—,31.1,34.4,29,10.7,42.5
Boon Lay (East),2013,6,20,0,—,—,—,30.6,34.1,28.2,9.6,38.9
Boon Lay (East),2013,6,21,0,—,—,—,30.5,34.2,27.8,9,32.8
Boon Lay (East),2013,6,22,0,—,—,—,30.9,34.1,28.5,8.2,31.3
Boon Lay (East),2013,6,23,0,—,—,—,30.8,33.5,28.9,6.3,29.5
Boon Lay (East),2013,6,24,0,—,—,—,31.2,35.1,28.8,5.6,26.3
Boon Lay (East),2013,6,25,38.6,—,—,—,29.2,33.9,20.4,6.5,72.7
Boon Lay (East),2013,6,26,25,—,—,—,27.8,31,22.8,4.8,38.2
Boon Lay (East),2013,6,27,0.2,—,—,—,29.5,33.2,26.5,7.4,29.9
Boon Lay (East),2013,6,28,2,—,—,—,29.3,32.9,26.8,5.2,26.6
Boon Lay (East),2013,6,29,0,—,—,—,29.7,33,27,6,26.3
Boon Lay (East),2013,6,30,10.6,—,—,—,27.5,29.9,23.9,5.6,43.9
