Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2012,12,1,6.5,—,—,—,—,30.6,22.8,5.6,16.6
Tengah,2012,12,2,0.4,—,—,—,27,30.7,23.5,4.4,16.6
Tengah,2012,12,3,56.2,—,—,—,25.7,30.5,23.1,4.8,14.8
Tengah,2012,12,4,0,—,—,—,26.4,32.1,23.3,4.5,16.6
Tengah,2012,12,5,25.2,—,—,—,25.9,31.6,23.3,4.8,14.8
Tengah,2012,12,6,77,—,—,—,26.5,33.9,23.2,4.5,25.9
Tengah,2012,12,7,0,—,—,—,28.1,33.3,23.7,6.4,20.5
Tengah,2012,12,8,0,—,—,—,27.9,32.2,23.8,5.4,14.8
Tengah,2012,12,9,15.8,—,—,—,26.3,31.8,23.3,2.9,16.6
Tengah,2012,12,10,66.1,—,—,—,25.9,33,23.1,4.3,20.5
Tengah,2012,12,11,3,—,—,—,26,30.4,22.7,3.7,14.8
Tengah,2012,12,12,36.9,—,—,—,25.5,32.8,23,4.3,18.4
Tengah,2012,12,13,27.7,—,—,—,25.6,30.8,23.6,5,18.4
Tengah,2012,12,14,6.6,—,—,—,26.4,32,23.5,2.7,13
Tengah,2012,12,15,1.4,—,—,—,26.3,31.4,24,4.4,13
Tengah,2012,12,16,9.8,—,—,—,25.3,30.1,22.5,4,20.5
Tengah,2012,12,17,21.6,—,—,—,25.8,30.5,22.6,3.3,25.9
Tengah,2012,12,18,8.5,—,—,—,25.2,29,23,2.6,13
Tengah,2012,12,19,21.9,—,—,—,25.5,30.5,22.8,4.2,29.5
Tengah,2012,12,20,6.5,—,—,—,27.1,32.7,23.4,5.3,13
Tengah,2012,12,21,49.5,—,—,—,26.5,32.5,23.2,5,18.4
Tengah,2012,12,22,3.7,—,—,—,26,32.1,23,3.6,16.6
Tengah,2012,12,23,0,—,—,—,26.8,31.9,23.7,5.5,18.4
Tengah,2012,12,24,1.6,—,—,—,26.8,30,23.5,5.3,14.8
Tengah,2012,12,25,0.1,—,—,—,25.4,27.8,22.8,4.1,13
Tengah,2012,12,26,2,—,—,—,26.1,31,22.9,4.8,14.8
Tengah,2012,12,27,0,—,—,—,26.7,31.1,23.4,6.4,16.6
Tengah,2012,12,28,3.5,—,—,—,—,31.3,23.5,6.1,16.6
Tengah,2012,12,29,4.4,—,—,—,26.6,31,23.7,3.7,20.5
Tengah,2012,12,30,0.7,—,—,—,27.5,32.4,24.5,4.6,16.6
Tengah,2012,12,31,70.6,—,—,—,25.2,30.1,22.1,3.4,24.1
