Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (East),2013,12,1,0.6,—,—,—,26.3,29.2,24.7,7.2,28.1
Boon Lay (East),2013,12,2,12.6,—,—,—,24.8,26,24.2,8.5,32.4
Boon Lay (East),2013,12,3,6.4,—,—,—,25.9,30.5,23.6,7.5,25.2
Boon Lay (East),2013,12,4,28.6,—,—,—,25.9,29.1,23.7,9.2,39.2
Boon Lay (East),2013,12,5,0,—,—,—,27.5,31.5,24.9,5.5,23.4
Boon Lay (East),2013,12,6,19.6,—,—,—,25.9,29.9,24.2,5.3,40.3
Boon Lay (East),2013,12,7,0,—,—,—,27.1,31.8,23.6,5.3,22.7
Boon Lay (East),2013,12,8,14.4,—,—,—,25.5,29.7,24.1,9.2,27.4
Boon Lay (East),2013,12,9,0.2,—,—,—,27.2,32.1,24.4,5.4,20.5
Boon Lay (East),2013,12,10,0,—,—,—,27.9,31.4,25.6,4.7,25.6
Boon Lay (East),2013,12,11,0,—,—,—,28.1,32.6,25.3,6.1,25.2
Boon Lay (East),2013,12,12,2.4,—,—,—,27.9,33.6,25.6,5.5,29.5
Boon Lay (East),2013,12,13,25.2,—,—,—,27.8,33.7,24.7,5.8,33.1
Boon Lay (East),2013,12,14,0,—,—,—,28,32.3,25.8,7.4,27.7
Boon Lay (East),2013,12,15,4.6,—,—,—,27.5,32.5,25.2,6,22.7
Boon Lay (East),2013,12,16,0,—,—,—,29.1,33.6,25.4,7.3,34.6
Boon Lay (East),2013,12,17,0,—,—,—,29,32.8,26.8,6.3,29.9
Boon Lay (East),2013,12,18,34.4,—,—,—,27.3,33.4,22.1,8.8,58.7
Boon Lay (East),2013,12,19,1.2,—,—,—,26.6,30.3,23.5,7,30.6
Boon Lay (East),2013,12,20,23.4,—,—,—,25.8,28.3,23.6,6.9,31
Boon Lay (East),2013,12,21,0.2,—,—,—,26.8,30.8,23.9,8.3,31.7
Boon Lay (East),2013,12,22,0,—,—,—,27.3,31.1,24.7,8.8,35.3
Boon Lay (East),2013,12,23,0.8,—,—,—,26.4,28.7,25.1,8.2,33.8
Boon Lay (East),2013,12,24,0,—,—,—,27.4,30.3,25.4,9.7,36.4
Boon Lay (East),2013,12,25,0,—,—,—,27.5,30.5,25.6,8,30.2
Boon Lay (East),2013,12,26,10,—,—,—,26.9,31.4,24.5,7.1,28.4
Boon Lay (East),2013,12,27,1.2,—,—,—,27.4,31.4,25.5,7.2,28.8
Boon Lay (East),2013,12,28,1.4,—,—,—,26.7,30.8,25.3,7.9,33.1
Boon Lay (East),2013,12,29,0,—,—,—,26.5,29.1,24.8,7.1,32.8
Boon Lay (East),2013,12,30,5.6,—,—,—,26.7,30.7,25.1,6,29.9
Boon Lay (East),2013,12,31,0,—,—,—,26.4,28.7,25.1,7.6,36.4
