Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (East),2012,8,1,0,—,—,—,28.3,30.8,27.1,6,33.5
Boon Lay (East),2012,8,2,0,—,—,—,28.9,31.5,26.7,7.2,28.8
Boon Lay (East),2012,8,3,21.8,—,—,—,28.3,31.9,24.5,7.4,31.7
Boon Lay (East),2012,8,4,1.6,—,—,—,27.6,30.8,25.4,5,28.1
Boon Lay (East),2012,8,5,0,—,—,—,28.4,31.2,26.5,6.6,36
Boon Lay (East),2012,8,6,0.8,—,—,—,27.9,31.2,25.8,7.1,46.4
Boon Lay (East),2012,8,7,0,—,—,—,28.5,31.6,25.3,8.4,34.6
Boon Lay (East),2012,8,8,0,—,—,—,28.8,31,26.8,8.6,36.7
Boon Lay (East),2012,8,9,0,—,—,—,28.8,32.2,26.3,8.2,31.7
Boon Lay (East),2012,8,10,0,—,—,—,29.2,32.4,26.9,8,32.4
Boon Lay (East),2012,8,11,0,—,—,—,29.2,32.3,27.2,6.7,26.6
Boon Lay (East),2012,8,12,0,—,—,—,29.1,31.8,27.5,6.1,30.2
Boon Lay (East),2012,8,13,0,—,—,—,29,32.6,25.6,6.8,30.2
Boon Lay (East),2012,8,14,0,—,—,—,29.5,32.8,27.3,7.1,27.4
Boon Lay (East),2012,8,15,0,—,—,—,29.4,32.8,27.3,6.7,34.6
Boon Lay (East),2012,8,16,0,—,—,—,29.1,31.4,27.1,7.3,31.7
Boon Lay (East),2012,8,17,39,—,—,—,27.3,29.9,22.7,5.6,37.4
Boon Lay (East),2012,8,18,0.2,—,—,—,28.5,31.5,26.4,5.7,31.3
Boon Lay (East),2012,8,19,0.8,—,—,—,28.5,32.2,25.7,4.8,25.9
Boon Lay (East),2012,8,20,0,—,—,—,29,32.6,27.3,5.8,27
Boon Lay (East),2012,8,21,0.2,—,—,—,28.3,32.7,26.3,7.9,50.8
Boon Lay (East),2012,8,22,0,—,—,—,28.2,32,25.5,7.1,33.8
Boon Lay (East),2012,8,23,36,—,—,—,27.5,29.8,22.8,8.2,52.2
Boon Lay (East),2012,8,24,0,—,—,—,28.8,31.9,26.7,8.7,28.4
Boon Lay (East),2012,8,25,0,—,—,—,28.9,31.3,27.4,5.8,33.5
Boon Lay (East),2012,8,26,0,—,—,—,28.6,31.3,26.5,4.3,30.2
Boon Lay (East),2012,8,27,11.4,—,—,—,26.1,30.6,24.1,5.2,36.4
Boon Lay (East),2012,8,28,3.4,—,—,—,26.4,29.2,24.6,7.9,31
Boon Lay (East),2012,8,29,0,—,—,—,27.8,29.7,26.3,8.9,27.4
Boon Lay (East),2012,8,30,43.4,—,—,—,26.6,29.7,22.9,4.7,26.6
Boon Lay (East),2012,8,31,17.2,—,—,—,26.4,28.7,23.2,6.2,27.7
