Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2012,2,1,0,—,—,—,27.3,30.4,25.6,13.7,41.4
Tai Seng,2012,2,2,46.4,—,—,—,25.9,29.5,22.8,9.3,41.4
Tai Seng,2012,2,3,0.4,—,—,—,25.6,28,24.5,8.2,34.9
Tai Seng,2012,2,4,0,—,—,—,26.6,29.1,24.4,12.6,37.1
Tai Seng,2012,2,5,0,—,—,—,27.8,30.9,25.3,13.1,30.2
Tai Seng,2012,2,6,0,—,—,—,27.7,31.1,25.6,12.8,35.6
Tai Seng,2012,2,7,0,—,—,—,27.6,31.2,25.3,9.9,32
Tai Seng,2012,2,8,0,—,—,—,27.9,32.4,25.3,11.9,32.4
Tai Seng,2012,2,9,0,—,—,—,27.3,31.2,24.6,13.5,35.3
Tai Seng,2012,2,10,0,—,—,—,27.6,31.3,24.8,13.2,34.9
Tai Seng,2012,2,11,0,—,—,—,28.1,32.1,25.9,15.5,40.7
Tai Seng,2012,2,12,0.4,—,—,—,28.2,31.6,26.2,16.4,39.6
Tai Seng,2012,2,13,4.4,—,—,—,27.1,30.3,25.3,12,31.3
Tai Seng,2012,2,14,0,—,—,—,27.9,31.8,25.8,11.7,31.7
Tai Seng,2012,2,15,21,—,—,—,27.3,31.8,24.5,8.5,28.1
Tai Seng,2012,2,16,10,—,—,—,27.6,33.3,24.9,6.8,32
Tai Seng,2012,2,17,6.6,—,—,—,27,31,25.7,5.6,25.9
Tai Seng,2012,2,18,3.8,—,—,—,26,29,24.3,6.4,32.8
Tai Seng,2012,2,19,0,—,—,—,26.5,30.7,23.5,6.5,31
Tai Seng,2012,2,20,17.8,—,—,—,27.1,30.6,25,7.6,25.9
Tai Seng,2012,2,21,6.4,—,—,—,27.3,30.5,26,6.1,26.6
Tai Seng,2012,2,22,0,—,—,—,27.8,31.6,25.3,9,29.5
Tai Seng,2012,2,23,0,—,—,—,28.3,32.6,25.9,8.6,26.6
Tai Seng,2012,2,24,0,—,—,—,28.5,32.6,26.1,10.1,32
Tai Seng,2012,2,25,0,—,—,—,28.6,33.2,26,8,26.6
Tai Seng,2012,2,26,1.2,—,—,—,28.3,31.7,26.5,8.3,32
Tai Seng,2012,2,27,7.2,—,—,—,28,31,25,5.5,20.9
Tai Seng,2012,2,28,0,—,—,—,28.6,32.3,25.9,10.8,32
Tai Seng,2012,2,29,0,—,—,—,28.4,32.6,26.3,10.1,31.3
