Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (East),2015,6,1,0,0,0,0,29.9,33.8,26.9,5.9,27
Boon Lay (East),2015,6,2,25,22.4,25,25,29.4,34.7,24,7.5,32
Boon Lay (East),2015,6,3,0,0,0,0,29,32.5,25.6,7.2,23.8
Boon Lay (East),2015,6,4,0,0,0,0,29.5,33,27.5,6.2,35.3
Boon Lay (East),2015,6,5,0.2,0.2,0.2,0.2,29.5,33,26.6,5.5,25.9
Boon Lay (East),2015,6,6,0,0,0,0,28.4,32,26.6,4.5,27.4
Boon Lay (East),2015,6,7,18.2,5.4,7.4,11.6,28,31.1,24.6,6.1,32
Boon Lay (East),2015,6,8,63,45,62.2,62.8,28.3,30.9,23.7,6.4,71.3
Boon Lay (East),2015,6,9,1,0.8,1,1,28.1,31.1,25.9,7.7,30.2
Boon Lay (East),2015,6,10,0,0,0,0,29.4,32.5,27.3,7.4,24.8
Boon Lay (East),2015,6,11,0,0,0,0,29.6,32.9,28.1,5.7,28.8
Boon Lay (East),2015,6,12,20.8,13.8,14.4,14.6,27.4,30.2,24.8,4.3,38.2
Boon Lay (East),2015,6,13,0,0,0,0,28.3,31.1,25.9,6.5,23
Boon Lay (East),2015,6,14,4.6,2.4,3.4,3.8,26.8,27.8,24.5,9.5,45.4
Boon Lay (East),2015,6,15,0,0,0,0,28.2,30.1,25.8,7.4,27.7
Boon Lay (East),2015,6,16,28.4,16,25.8,27.4,27.3,29.4,22.9,5.9,48.2
Boon Lay (East),2015,6,17,0,0,0,0,28.4,30.4,27.2,4,24.5
Boon Lay (East),2015,6,18,0,0,0,0,29.5,32.6,27,5.9,23.4
Boon Lay (East),2015,6,19,0,0,0,0,29.6,31.6,28,9.2,35.3
Boon Lay (East),2015,6,20,0,0,0,0,29.8,31.6,28.1,9.6,32
Boon Lay (East),2015,6,21,0,0,0,0,30,32.4,28.5,8.6,31.7
Boon Lay (East),2015,6,22,0,0,0,0,30.2,32.8,28.4,8.1,31.3
Boon Lay (East),2015,6,23,0,0,0,0,30.1,32.5,28.6,8.3,31.7
Boon Lay (East),2015,6,24,0,0,0,0,29.9,32,28.4,8.8,28.8
Boon Lay (East),2015,6,25,0,0,0,0,30,32.4,28.3,7.6,28.8
Boon Lay (East),2015,6,26,0,0,0,0,29.9,32.8,28.1,7.3,27
Boon Lay (East),2015,6,27,0,0,0,0,29.9,32.1,28.1,9.1,32.4
Boon Lay (East),2015,6,28,0,0,0,0,30.1,32.3,28.2,8.7,34.9
Boon Lay (East),2015,6,29,0,0,0,0,30.2,33,28.2,7,27.4
Boon Lay (East),2015,6,30,0,0,0,0,30.3,33.8,28.1,6,25.6
