Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2017,6,1,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,6,2,0,0,0,0,—,—,—,—,—
Sentosa Island,2017,6,3,0,0,0,0,—,—,—,—,—
Sentosa Island,2017,6,4,0,0,0,0,29.8,33,27.8,—,—
Sentosa Island,2017,6,5,0,0,0,0,—,32.9,27.9,—,—
Sentosa Island,2017,6,6,0,0,0,0,29.6,32.9,27.8,—,—
Sentosa Island,2017,6,7,0,0,0,0,29.7,33.1,27.6,—,—
Sentosa Island,2017,6,8,0,0,0,0,29.5,33.1,28,—,—
Sentosa Island,2017,6,9,0,0,0,0,29.6,32.9,27.6,—,—
Sentosa Island,2017,6,10,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,6,11,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,6,12,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,6,13,9.4,5.2,5.2,9.4,—,—,—,—,—
Sentosa Island,2017,6,14,41,27.2,36.2,41,27.7,30.8,23,—,—
Sentosa Island,2017,6,15,0,0,0,0,—,—,—,—,—
Sentosa Island,2017,6,16,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,6,17,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,6,18,21,7.2,10.6,10.6,—,—,—,—,—
Sentosa Island,2017,6,19,0.2,0.2,0.2,0.2,28.1,31.1,26.1,—,—
Sentosa Island,2017,6,20,0,0,0,0,—,31.9,26.5,—,—
Sentosa Island,2017,6,21,0,0,0,0,28.6,31.2,27.6,—,—
Sentosa Island,2017,6,22,0,0,0,0,28.8,31,27.3,—,—
Sentosa Island,2017,6,23,1,0.6,0.6,0.6,27.1,29.3,24.5,—,—
Sentosa Island,2017,6,24,0,0,0,0,28.6,30.9,27.2,—,—
Sentosa Island,2017,6,25,36.8,24.4,29.6,29.6,27,29.5,23.6,—,—
Sentosa Island,2017,6,26,3.4,3.2,3.2,3.2,28.2,31.7,24.8,—,—
Sentosa Island,2017,6,27,2.4,1,1.4,2.2,26.4,27.9,24.6,—,—
Sentosa Island,2017,6,28,7,6.6,7,7,—,—,—,—,—
Sentosa Island,2017,6,29,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,6,30,—,—,—,—,—,—,—,—,—
