Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2016,11,1,31.8,13.6,15.4,21.8,27,31.3,23.8,4.7,63.7
Ang Mo Kio,2016,11,2,4.8,2.8,4,4.4,27.1,31.3,22.8,5.4,36.7
Ang Mo Kio,2016,11,3,3,2.8,2.8,3,27.3,31.3,24.9,5.8,26.3
Ang Mo Kio,2016,11,4,0.2,0.2,0.2,0.2,28.1,31.8,25.9,5,24.1
Ang Mo Kio,2016,11,5,5,1.4,1.8,2.6,26.7,28.4,25.2,5.8,27
Ang Mo Kio,2016,11,6,0.4,0.4,0.4,0.4,28.5,32.1,25.1,5.4,24.5
Ang Mo Kio,2016,11,7,2.4,1,1.2,1.4,26.8,28.7,25.8,4,24.1
Ang Mo Kio,2016,11,8,0,0,0,0,29.2,34.3,24.9,4.7,23.4
Ang Mo Kio,2016,11,9,8.4,7.6,8.4,8.4,28.3,31.5,24.2,4.7,24.5
Ang Mo Kio,2016,11,10,20.4,19.2,20,20.2,27.7,32.6,24.1,4.7,26.6
Ang Mo Kio,2016,11,11,1,0.6,0.6,0.6,26.4,30.7,24.9,3.6,31.3
Ang Mo Kio,2016,11,12,25.4,15.8,17.4,23,27,32.3,24.8,3.6,31.3
Ang Mo Kio,2016,11,13,0,0,0,0,27.5,31.1,25.1,4,26.3
Ang Mo Kio,2016,11,14,41.2,17.8,28.2,36,25.2,27,22.8,4,36.7
Ang Mo Kio,2016,11,15,0.2,0.2,0.2,0.2,27.2,31.9,24.1,4.7,30.2
Ang Mo Kio,2016,11,16,18,11.8,12.8,17,26.6,29.9,23.1,4,35.3
Ang Mo Kio,2016,11,17,21.4,16.4,19.6,21,27.2,33.4,25.2,4,29.9
Ang Mo Kio,2016,11,18,0.8,0.4,0.6,0.8,27.3,33,25.3,3.6,34.9
Ang Mo Kio,2016,11,19,18.2,10.4,12.4,12.4,27.3,31.5,23.9,3.6,20.5
Ang Mo Kio,2016,11,20,4.2,3.2,4,4,27.8,31.3,25.9,4.3,25.6
Ang Mo Kio,2016,11,21,0,0,0,0,28.2,31.8,25.4,6.1,24.8
Ang Mo Kio,2016,11,22,0,0,0,0,27.6,29.1,25,4.7,24.1
Ang Mo Kio,2016,11,23,0.2,0.2,0.2,0.2,27.9,31.1,24.2,6.1,34.9
Ang Mo Kio,2016,11,24,0,0,0,0,27.7,32.7,25.5,5.4,24.5
Ang Mo Kio,2016,11,25,38.6,27.6,34.4,37.4,27.4,33.2,24.3,4.7,28.8
Ang Mo Kio,2016,11,26,19,6.6,12.2,15.4,27.1,31.5,24.6,3.6,25.9
Ang Mo Kio,2016,11,27,1.2,1,1.2,1.2,27,29.6,24,5.8,29.2
Ang Mo Kio,2016,11,28,0,0,0,0,27.3,30.1,25.7,6.1,28.8
Ang Mo Kio,2016,11,29,0.4,0.2,0.2,0.2,26.3,28,25.2,5.8,31.3
Ang Mo Kio,2016,11,30,0,0,0,0,27.9,32.2,24.7,5.8,29.5
