Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2013,3,1,0,—,—,—,28.3,34.2,25.1,7.3,27
Jurong (West),2013,3,2,1.8,—,—,—,27.5,33.6,25,8.6,31
Jurong (West),2013,3,3,0,—,—,—,27.4,31,25,12.5,36.4
Jurong (West),2013,3,4,0,—,—,—,27.6,32.1,24.2,9.2,38.9
Jurong (West),2013,3,5,0.6,—,—,—,27.2,31.5,24.8,8.4,34.2
Jurong (West),2013,3,6,0,—,—,—,27.2,31.3,24.3,8.9,29.5
Jurong (West),2013,3,7,6.4,—,—,—,27.4,32.3,24.5,8.3,28.4
Jurong (West),2013,3,8,19.6,—,—,—,27.1,32.6,23.5,10.2,33.1
Jurong (West),2013,3,9,36.4,—,—,—,26.3,32,23.3,7.6,41
Jurong (West),2013,3,10,0.6,—,—,—,26.9,33,24.3,7.2,29.9
Jurong (West),2013,3,11,6.4,—,—,—,27.4,32.9,24.7,7.3,21.6
Jurong (West),2013,3,12,0,—,—,—,27.8,32.6,24,7,23.8
Jurong (West),2013,3,13,3,—,—,—,27.2,32.7,24.2,6.7,33.8
Jurong (West),2013,3,14,14.8,—,—,—,26.9,33.3,23.7,8.6,28.1
Jurong (West),2013,3,15,0,—,—,—,28,33.4,24.3,7.8,27
Jurong (West),2013,3,16,0,—,—,—,28,32.8,25,8.4,24.8
Jurong (West),2013,3,17,0.8,—,—,—,26.8,32.9,25,6.1,20.5
Jurong (West),2013,3,18,0,—,—,—,28.1,34.1,24.9,7.6,25.9
Jurong (West),2013,3,19,0,—,—,—,28.4,34.2,25.2,7.9,24.1
Jurong (West),2013,3,20,0,—,—,—,28.6,32.9,25.3,5,20.9
Jurong (West),2013,3,21,0,—,—,—,28.7,33.2,26.8,5.2,23.8
Jurong (West),2013,3,22,3.4,—,—,—,27.7,31.8,25.2,5.4,19.4
Jurong (West),2013,3,23,0,—,—,—,27.8,33.5,25.4,5,28.4
Jurong (West),2013,3,24,4,—,—,—,27.4,35.1,24.7,5.4,23.4
Jurong (West),2013,3,25,0.2,—,—,—,27.9,33.3,24.7,5.4,24.8
Jurong (West),2013,3,26,0.2,—,—,—,28,33.3,24.8,4.9,34.2
Jurong (West),2013,3,27,1.2,—,—,—,28.6,32.4,25.9,5.1,25.6
Jurong (West),2013,3,28,79.6,—,—,—,27.7,32.8,24.5,5,27.4
Jurong (West),2013,3,29,13,—,—,—,27.6,33.7,25.1,5.2,24.8
Jurong (West),2013,3,30,6.2,—,—,—,28.2,34.3,25.4,5.8,24.8
Jurong (West),2013,3,31,29.6,—,—,—,28.4,35.2,23.4,4.2,33.5
