Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2017,1,1,0.8,—,—,—,—,—,—,13.3,42.5
Seletar,2017,1,2,41.6,—,—,—,—,—,—,5.8,33.5
Seletar,2017,1,3,1.4,—,—,—,—,—,—,8.6,35.3
Seletar,2017,1,4,2,—,—,—,—,—,—,8.6,37.1
Seletar,2017,1,5,0.6,—,—,—,—,—,—,6.5,29.5
Seletar,2017,1,6,0,—,—,—,—,—,—,7.9,27.7
Seletar,2017,1,7,0,—,—,—,—,—,—,8.6,31.3
Seletar,2017,1,8,0,—,—,—,—,—,—,9.4,33.5
Seletar,2017,1,9,0,—,—,—,—,—,—,12.2,29.5
Seletar,2017,1,10,18.2,—,—,—,—,—,—,13,35.3
Seletar,2017,1,11,19,—,—,—,—,—,—,10.8,46.4
Seletar,2017,1,12,0,—,—,—,—,—,—,7.2,33.5
Seletar,2017,1,13,0,—,—,—,—,—,—,9.7,25.9
Seletar,2017,1,14,0,—,—,—,—,—,—,7.2,24.1
Seletar,2017,1,15,0,—,—,—,—,—,—,7.9,40.7
Seletar,2017,1,16,0,—,—,—,—,—,—,7.6,27.7
Seletar,2017,1,17,0,—,—,—,—,—,—,7.6,29.5
Seletar,2017,1,18,30.8,—,—,—,—,—,—,9.7,44.3
Seletar,2017,1,19,23.8,—,—,—,—,—,—,7.9,33.5
Seletar,2017,1,20,1.2,—,—,—,—,—,—,8.6,35.3
Seletar,2017,1,21,16.8,—,—,—,—,—,—,11.9,46.4
Seletar,2017,1,22,23.4,—,—,—,—,—,—,15.8,48.2
Seletar,2017,1,23,55,—,—,—,—,—,—,8.3,51.8
Seletar,2017,1,24,21.4,—,—,—,—,—,—,5.4,35.3
Seletar,2017,1,25,0.4,—,—,—,—,—,—,11.2,35.3
Seletar,2017,1,26,1.6,—,—,—,—,—,—,14.8,40.7
Seletar,2017,1,27,0.2,—,—,—,—,—,—,19.4,51.8
Seletar,2017,1,28,5.4,—,—,—,—,—,—,9.7,48.2
Seletar,2017,1,29,0.2,—,—,—,—,—,—,9.7,27.7
Seletar,2017,1,30,12.8,—,—,—,—,—,—,9.4,31.3
Seletar,2017,1,31,0,—,—,—,—,—,—,16.6,37.1
