Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2016,6,1,1.6,0.6,1,1.6,28.4,31.2,26.8,5.8,35.6
East Coast Parkway,2016,6,2,0,0,0,0,29.4,30.7,27.5,7.6,32.8
East Coast Parkway,2016,6,3,0,0,0,0,29.4,31.2,27.8,9.7,50.8
East Coast Parkway,2016,6,4,4,2.4,2.4,2.8,27.7,28.7,26.4,6.5,39.6
East Coast Parkway,2016,6,5,0,0,0,0,28.9,30.6,26.9,9.7,23.8
East Coast Parkway,2016,6,6,0,0,0,0,30,31.6,28.3,11.9,37.1
East Coast Parkway,2016,6,7,0.4,0.4,0.4,0.4,30.1,31.3,27.9,10.4,36.7
East Coast Parkway,2016,6,8,4,3.6,3.8,3.8,28.7,30.2,25.5,8.6,51.5
East Coast Parkway,2016,6,9,0,0,0,0,29.2,30.9,27.2,7.6,100.4
East Coast Parkway,2016,6,10,0,0,0,0,29.1,30.4,27.4,10.4,34.9
East Coast Parkway,2016,6,11,1.8,0.8,0.8,1.6,28.8,30.2,26.6,15.8,47.9
East Coast Parkway,2016,6,12,0,0,0,0,29.1,29.9,27.6,12.2,38.5
East Coast Parkway,2016,6,13,0.2,0.2,0.2,0.2,29.1,30.6,27.5,9,34.2
East Coast Parkway,2016,6,14,0.6,0.4,0.6,0.6,29,30.3,26.5,10.8,55.1
East Coast Parkway,2016,6,15,23,15.4,22.8,23,28.9,30,25.2,13.3,49
East Coast Parkway,2016,6,16,6.2,4.8,5.2,5.2,29.1,30.3,26.9,12.2,37.4
East Coast Parkway,2016,6,17,7.6,4.2,4.6,5.4,27.3,29.3,24.3,12.2,45.4
East Coast Parkway,2016,6,18,0.2,0.2,0.2,0.2,27.9,29.9,25.6,7.2,30.2
East Coast Parkway,2016,6,19,0,0,0,0,28.1,29.7,26.5,5.4,31.3
East Coast Parkway,2016,6,20,0,0,0,0,28.7,30.9,26.4,10.1,34.9
East Coast Parkway,2016,6,21,0,0,0,0,29.4,30.4,27.6,9.4,29.5
East Coast Parkway,2016,6,22,6.2,4.6,4.8,5.2,27.9,30.4,25,9.4,48.2
East Coast Parkway,2016,6,23,0,0,0,0,29.8,31.1,27.7,15.1,25.9
East Coast Parkway,2016,6,24,18.6,4.4,7.4,10.2,27.3,30.1,23.7,9.7,40
East Coast Parkway,2016,6,25,0,0,0,0,29.5,31.1,28.4,16.6,36
East Coast Parkway,2016,6,26,0.6,0.4,0.6,0.6,29.3,30.3,26.6,13.7,36.7
East Coast Parkway,2016,6,27,0,0,0,0,29.4,30.2,28.6,15.8,31.3
East Coast Parkway,2016,6,28,0,0,0,0,29.6,31.3,28.4,15.5,27.7
East Coast Parkway,2016,6,29,0,0,0,0,30.2,31.7,29.1,11.5,24.5
East Coast Parkway,2016,6,30,0,0,0,0,30,31.3,29.2,13,22.7
