Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sembawang,2016,3,1,0,—,—,—,28.4,32.8,24,15.8,44.3
Sembawang,2016,3,2,0,—,—,—,28.3,32.2,25.6,14,42.5
Sembawang,2016,3,3,0,—,—,—,28.5,32.8,25.9,14.8,44.3
Sembawang,2016,3,4,0,—,—,—,28.3,31.7,25.6,9.7,NA
Sembawang,2016,3,5,0,—,—,—,28.7,33,26.1,12.2,37.1
Sembawang,2016,3,6,0,—,—,—,29.2,33.4,26.5,15.1,35.3
Sembawang,2016,3,7,7.9,—,—,—,28.1,31.2,26.1,12.6,42.5
Sembawang,2016,3,8,8.5,—,—,—,27.5,32.2,25.8,7.9,31.3
Sembawang,2016,3,9,0,—,—,—,29.2,33.9,25.8,11.5,27.7
Sembawang,2016,3,10,15.5,—,—,—,27.9,33.8,25.7,9.7,25.9
Sembawang,2016,3,11,0,—,—,—,28.9,34.1,25,13,35.3
Sembawang,2016,3,12,0,—,—,—,28.9,32.6,25.2,14,35.3
Sembawang,2016,3,13,12.3,—,—,—,28.4,33.9,24.6,11.5,37.1
Sembawang,2016,3,14,0,—,—,—,28.8,33.3,25.4,9.7,33.5
Sembawang,2016,3,15,0,—,—,—,—,33.5,25.9,12.6,35.3
Sembawang,2016,3,16,0,—,—,—,28.5,33.9,23.8,10.4,25.9
Sembawang,2016,3,17,0,—,—,—,28.9,34.1,24.5,12.2,33.5
Sembawang,2016,3,18,0,—,—,—,28.6,33.4,24.4,11.5,29.5
Sembawang,2016,3,19,0,—,—,—,28.8,33.3,25,12.6,29.5
Sembawang,2016,3,20,3.9,—,—,—,28.8,32.7,26,7.9,24.1
Sembawang,2016,3,21,46.6,—,—,—,28.3,33.6,25.1,7.2,35.3
Sembawang,2016,3,22,0,—,—,—,28.1,32.2,25.2,9,35.3
Sembawang,2016,3,23,0,—,—,—,28.7,33.4,24,10.4,29.5
Sembawang,2016,3,24,0,—,—,—,29.4,33.9,26.4,6.5,18.4
Sembawang,2016,3,25,38.2,—,—,—,27.9,33.7,23.8,7.2,33.5
Sembawang,2016,3,26,0,—,—,—,28.4,32.2,24.5,17.6,38.9
Sembawang,2016,3,27,0,—,—,—,29.2,33.1,25.8,16.6,44.3
Sembawang,2016,3,28,0,—,—,—,29.3,33.3,26.3,19.1,44.3
Sembawang,2016,3,29,0,—,—,—,29,33.4,25.2,16.2,40.7
Sembawang,2016,3,30,0,—,—,—,29.1,33.5,25.3,16.2,35.3
Sembawang,2016,3,31,0,—,—,—,29.3,33.2,26.2,14,35.3
