Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2015,9,1,0,0,0,0,29.6,32.6,27.6,7.2,24.8
Tuas South,2015,9,2,0,0,0,0,29.7,32.8,27.6,5.3,24.8
Tuas South,2015,9,3,0,0,0,0,29.7,32.1,28.1,5,31.3
Tuas South,2015,9,4,64,59.4,62.6,64,28.4,32,22.7,4.7,31
Tuas South,2015,9,5,0,0,0,0,29.3,32.5,26.5,5.3,23.4
Tuas South,2015,9,6,0,0,0,0,29.1,31.1,27.3,5.6,17.3
Tuas South,2015,9,7,0,0,0,0,29.1,31.5,27,4.7,22.7
Tuas South,2015,9,8,0,0,0,0,29.1,31.6,27.4,5.4,24.5
Tuas South,2015,9,9,14.2,9.2,13,14.2,27,30.2,24.5,6.5,56.9
Tuas South,2015,9,10,0,0,0,0,27.8,30.1,25.6,6.3,18
Tuas South,2015,9,11,0,0,0,0,29,32.3,26.9,5.2,23.8
Tuas South,2015,9,12,0,0,0,0,28.9,31.3,27.3,4.6,25.9
Tuas South,2015,9,13,0,0,0,0,29.1,31.4,27.5,6.1,24.1
Tuas South,2015,9,14,0,0,0,0,28.7,30.7,27.2,5.4,23.8
Tuas South,2015,9,15,93,39,66.2,91.8,26.7,28.4,23.8,3.8,22.3
Tuas South,2015,9,16,13.8,13.8,13.8,13.8,27.8,30.3,25.8,2.5,32.4
Tuas South,2015,9,17,0,0,0,0,29,31.4,27.5,4.8,23.4
Tuas South,2015,9,18,0,0,0,0,29.5,31.9,28,3.8,20.2
Tuas South,2015,9,19,0,0,0,0,29.9,33.3,27.6,2.8,16.2
Tuas South,2015,9,20,7.6,4,6.8,7.6,28.4,31.1,26.9,4.1,22.3
Tuas South,2015,9,21,0,0,0,0,28.7,32,26.9,4.7,27
Tuas South,2015,9,22,10.4,8.2,10,10.2,28.6,31.2,24.7,5.9,35.3
Tuas South,2015,9,23,0,0,0,0,28.6,30.6,26.4,7.3,20.2
Tuas South,2015,9,24,0,0,0,0,28.4,30.2,26.6,6.4,16.9
Tuas South,2015,9,25,0,0,0,0,28.8,30.3,27,5.8,20.5
Tuas South,2015,9,26,0,0,0,0,29.2,31.8,27.2,5.1,20.2
Tuas South,2015,9,27,0,0,0,0,29.2,31.7,27.6,5.2,19.4
Tuas South,2015,9,28,7,2,2.8,4,27.6,29.6,24.6,6.6,50.4
Tuas South,2015,9,29,0.2,0.2,0.2,0.2,28.5,31.7,25.8,4.6,21.6
Tuas South,2015,9,30,14.6,11.2,13.6,14.6,28.5,32,24.4,4.5,20.9
