Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2012,5,1,3.6,—,—,—,28.7,32.3,24.9,7.2,26.3
Tai Seng,2012,5,2,0.4,—,—,—,27.7,30.5,25.9,5.2,27
Tai Seng,2012,5,3,0,—,—,—,29.5,32.8,26.5,6.3,20.9
Tai Seng,2012,5,4,26.4,—,—,—,29.3,33.2,26.6,5.6,24.1
Tai Seng,2012,5,5,0.2,—,—,—,27.9,31.8,23.2,6.6,43.2
Tai Seng,2012,5,6,1.4,—,—,—,27.6,32.8,24.4,5.8,47.2
Tai Seng,2012,5,7,1,—,—,—,26.8,29.2,23.2,5.3,37.8
Tai Seng,2012,5,8,11.4,—,—,—,29.6,34.2,26.3,6.1,28.1
Tai Seng,2012,5,9,3,—,—,—,28,33.1,23.3,6.5,36.4
Tai Seng,2012,5,10,0,—,—,—,28.8,33.6,26,5.5,28.1
Tai Seng,2012,5,11,0,—,—,—,29.1,32.7,26.7,6,23.8
Tai Seng,2012,5,12,10.4,—,—,—,30.2,33.6,27.1,6,24.5
Tai Seng,2012,5,13,0.2,—,—,—,28,31.2,23.8,7.4,49
Tai Seng,2012,5,14,0,—,—,—,30.6,33.7,27.9,7,31
Tai Seng,2012,5,15,33.8,—,—,—,29.7,32,26.4,4.3,29.9
Tai Seng,2012,5,16,50,—,—,—,29,33.2,22.6,6.5,41
Tai Seng,2012,5,17,1,—,—,—,27.7,30,23.1,6.5,38.5
Tai Seng,2012,5,18,0,—,—,—,29.7,33.1,27.2,6.6,23.4
Tai Seng,2012,5,19,0,—,—,—,30.3,34.1,28.2,6.9,30.6
Tai Seng,2012,5,20,3.4,—,—,—,29.5,32.4,27.2,5.4,24.8
Tai Seng,2012,5,21,4.8,—,—,—,29.5,32.5,26.6,5.9,23.4
Tai Seng,2012,5,22,37.2,—,—,—,30,32.9,26,8.2,28.8
Tai Seng,2012,5,23,1.4,—,—,—,28.1,31.1,24.7,9.3,36
Tai Seng,2012,5,24,0.8,—,—,—,29.7,32.2,27.8,9.1,31.3
Tai Seng,2012,5,25,0,—,—,—,29,31.3,26,8.7,39.2
Tai Seng,2012,5,26,36.8,—,—,—,28.9,32.8,26.1,5.8,28.8
Tai Seng,2012,5,27,0,—,—,—,27.6,30.1,22.4,7,48.2
Tai Seng,2012,5,28,0,—,—,—,29.5,32.6,26.6,6.1,27
Tai Seng,2012,5,29,13,—,—,—,28.8,31.4,24.9,5.9,26.3
Tai Seng,2012,5,30,0,—,—,—,29.2,33.7,26.7,5.4,24.1
Tai Seng,2012,5,31,6.8,—,—,—,28.9,33.4,26.2,5.5,22.3
