Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (East),2014,10,1,0,0,0,0,29.8,33.7,26.6,6.9,29.2
Boon Lay (East),2014,10,2,0,0,0,0,29.8,33,27.6,5.3,21.2
Boon Lay (East),2014,10,3,0,0,0,0,29.9,33.1,27.5,6.3,28.1
Boon Lay (East),2014,10,4,55,28.2,41.6,55,27.4,29.7,23,7.9,37.4
Boon Lay (East),2014,10,5,0.4,0.4,0.4,0.4,27.2,30.3,24.6,9.2,37.1
Boon Lay (East),2014,10,6,0,0,0,0,28.6,31.6,25.4,8.7,29.9
Boon Lay (East),2014,10,7,0,0,0,0,29.6,32,27.6,7.9,27.7
Boon Lay (East),2014,10,8,0,0,0,0,29.8,32.5,27.8,6.9,22
Boon Lay (East),2014,10,9,0,0,0,0,29.9,33.2,27.9,5.7,31.7
Boon Lay (East),2014,10,10,0,0,0,0,30.3,33.5,28.3,6.2,25.2
Boon Lay (East),2014,10,11,0.2,0.2,0.2,0.2,29.2,32.1,27.6,5.2,34.9
Boon Lay (East),2014,10,12,0,0,0,0,28.9,33.1,26.5,5.8,32.4
Boon Lay (East),2014,10,13,0,0,0,0,29.7,33.9,27,6,23.8
Boon Lay (East),2014,10,14,0.4,0.2,0.4,0.4,28.9,33,26.2,4.7,27.7
Boon Lay (East),2014,10,15,0.4,0.4,0.4,0.4,28.6,31.9,26.2,5,22.3
Boon Lay (East),2014,10,16,17.8,17.6,17.6,17.6,28.7,32.5,25.1,5,72
Boon Lay (East),2014,10,17,11.6,4.8,6,8.6,28,33,26.2,4.6,57.2
Boon Lay (East),2014,10,18,55,30.8,43.2,53.8,27,30,24.1,6.1,85.7
Boon Lay (East),2014,10,19,0,0,0,0,28.3,32.6,25,6.6,43.6
Boon Lay (East),2014,10,20,0,0,0,0,29.4,33.7,25.8,5.8,29.2
Boon Lay (East),2014,10,21,17.2,9.8,12.6,13,27.1,30.2,25,5.1,32
Boon Lay (East),2014,10,22,3.4,1.2,2.2,3.2,26.7,29.3,24.7,4.1,43.2
Boon Lay (East),2014,10,23,0,0,0,0,28.6,32.5,25,5.9,46.4
Boon Lay (East),2014,10,24,0,0,0,0,29.6,33,25.9,6.1,41
Boon Lay (East),2014,10,25,0,0,0,0,29.8,33.7,26.3,6.3,24.1
Boon Lay (East),2014,10,26,9.6,9.6,9.6,9.6,29.3,33.4,25.6,5.2,45.4
Boon Lay (East),2014,10,27,0.8,0.8,0.8,0.8,28.5,32.8,26.2,5.5,33.8
Boon Lay (East),2014,10,28,9.2,8.4,9.2,9.2,28.7,32.2,25.6,4.9,27
Boon Lay (East),2014,10,29,0,0,0,0,30,33.5,27,6.8,25.6
Boon Lay (East),2014,10,30,0.4,0.2,0.2,0.2,29.4,33.6,26.5,5.4,26.3
Boon Lay (East),2014,10,31,2.4,1.8,2.2,2.4,28.4,33.2,25.9,5.9,29.2
