Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2017,7,1,1.6,1.6,1.6,1.6,29.6,30.9,28.1,13.7,37.4
East Coast Parkway,2017,7,2,18.8,18.4,18.6,18.6,28.8,30.1,25.9,9,46.8
East Coast Parkway,2017,7,3,0.2,0.2,0.2,0.2,27.6,29.1,25.5,13.7,41.8
East Coast Parkway,2017,7,4,0,0,0,0,28.4,30.1,26.6,11.5,27
East Coast Parkway,2017,7,5,43.6,19.6,31,41.4,27.9,29.7,24.3,10.1,44.3
East Coast Parkway,2017,7,6,0,0,0,0,28.4,29.9,26.5,14.4,33.5
East Coast Parkway,2017,7,7,2,2,2,2,28.9,30.4,25.7,15.8,42.1
East Coast Parkway,2017,7,8,0,0,0,0,28.5,29.1,26.8,13,32
East Coast Parkway,2017,7,9,0.2,0.2,0.2,0.2,27.9,28.5,25.6,14,51.1
East Coast Parkway,2017,7,10,0,0,0,0,—,—,—,8.6,29.5
East Coast Parkway,2017,7,11,6.8,3.4,4,4.2,28.1,29.1,25.5,14.4,48.6
East Coast Parkway,2017,7,12,3.2,1.2,1.4,1.4,27,28.5,24.5,15.8,42.8
East Coast Parkway,2017,7,13,0.6,0.4,0.4,0.4,27.8,29,25.8,12.2,35.3
East Coast Parkway,2017,7,14,2.8,0.8,1.2,1.6,27,28.4,25,11.2,55.8
East Coast Parkway,2017,7,15,0,0,0,0,27.9,29.6,25.6,16.6,34.9
East Coast Parkway,2017,7,16,0.2,0.2,0.2,0.2,28.7,29.8,27.8,25.2,42.1
East Coast Parkway,2017,7,17,0,0,0,0,28.9,30.5,27.6,17.3,31
East Coast Parkway,2017,7,18,0,0,0,0,28.9,30,27.8,17.3,37.1
East Coast Parkway,2017,7,19,0,0,0,0,28.7,30,27.7,14.4,25.6
East Coast Parkway,2017,7,20,0,0,0,0,29,30.5,28,14,27
East Coast Parkway,2017,7,21,0,0,0,0,29.3,30.9,28.3,14,28.8
East Coast Parkway,2017,7,22,0,0,0,0,29.5,31.1,28.5,14.4,29.5
East Coast Parkway,2017,7,23,0,0,0,0,29.2,30.7,28.3,13.3,33.8
East Coast Parkway,2017,7,24,0,0,0,0,29.4,30.7,28.2,16.9,30.6
East Coast Parkway,2017,7,25,0,0,0,0,29.3,31,28.2,16.9,32
East Coast Parkway,2017,7,26,6,5.8,6,6,29,29.9,24.9,16.9,55.4
East Coast Parkway,2017,7,27,0,0,0,0,29.3,30.7,28.3,18.4,33.1
East Coast Parkway,2017,7,28,0,0,0,0,29.6,31.1,28.4,15.1,30.2
East Coast Parkway,2017,7,29,0,0,0,0,29.5,30.7,28.4,16.2,39.2
East Coast Parkway,2017,7,30,0,0,0,0,29.3,30.4,28.6,15.8,31.3
East Coast Parkway,2017,7,31,0,0,0,0,29.3,30.9,28.1,15.5,29.9
