Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2018,4,1,41.4,18.8,32.2,41.4,27.5,31.9,23.6,6.5,31
Tai Seng,2018,4,2,0,0,0,0,28.6,32.4,26.2,7.6,29.9
Tai Seng,2018,4,3,0,0,0,0,28.7,32.3,26.6,7.9,27.4
Tai Seng,2018,4,4,0,0,0,0,28.8,32.6,26.2,7.6,27.7
Tai Seng,2018,4,5,8,5.6,7.8,7.8,28.4,33.1,26.1,6.5,24.1
Tai Seng,2018,4,6,0,0,0,0,28.6,33,26.5,6.5,27.4
Tai Seng,2018,4,7,28.8,14,22.6,27.2,27.8,31.6,25.4,6.8,27.4
Tai Seng,2018,4,8,0,0,0,0,28.6,31.6,26.8,9.7,34.2
Tai Seng,2018,4,9,0,0,0,0,28.9,32.2,26.7,10.4,43.6
Tai Seng,2018,4,10,0,0,0,0,29.2,33.2,27.1,5.4,22.3
Tai Seng,2018,4,11,0,0,0,0,29.3,32.7,26.8,7.2,27
Tai Seng,2018,4,12,0,0,0,0,29.8,33.4,27.4,7.9,31.3
Tai Seng,2018,4,13,0,0,0,0,29.6,33.1,27.5,9.4,34.6
Tai Seng,2018,4,14,6.8,5.4,6,6.6,28.4,31.8,25.8,4.3,28.8
Tai Seng,2018,4,15,26.4,16,18.6,18.6,27.4,32.3,25,4.7,32.8
Tai Seng,2018,4,16,1.4,1,1,1,27.1,30.7,26.1,4.7,24.5
Tai Seng,2018,4,17,0.2,0.2,0.2,0.2,28.6,32.9,26.4,5.4,23.4
Tai Seng,2018,4,18,0,0,0,0,29,32.6,27,8.6,31.7
Tai Seng,2018,4,19,15.2,14,15,15,28.5,32.4,26.3,6.5,28.8
Tai Seng,2018,4,20,22.4,17.8,20,22.4,28,32.4,25.1,6.5,33.8
Tai Seng,2018,4,21,0,0,0,0,28,32.4,26.2,4.7,23
Tai Seng,2018,4,22,0,0,0,0,28.6,33.2,26.5,4.7,25.6
Tai Seng,2018,4,23,17,14.8,16.8,17,27.9,31.7,25.6,4,19.4
Tai Seng,2018,4,24,0,0,0,0,28.9,32.8,26.2,4.7,22
Tai Seng,2018,4,25,0,0,0,0,30.5,34.4,27.6,4.7,21.2
Tai Seng,2018,4,26,8,3,3,6,28.7,31.5,25.7,4.3,24.5
Tai Seng,2018,4,27,14.6,7.6,10.8,12.6,26.9,30.8,24.2,4.3,27.7
Tai Seng,2018,4,28,0,0,0,0,28.6,33.8,25.4,4.3,32
Tai Seng,2018,4,29,0,0,0,0,30.1,33.2,27.1,5.4,31.7
Tai Seng,2018,4,30,5.4,5.4,5.4,5.4,29.5,34.1,27,4.7,37.4
