Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2015,12,1,28.7,—,—,—,27,32.3,24.1,8.6,42.5
Seletar,2015,12,2,0,—,—,—,27.4,32.5,25.2,7.6,37.1
Seletar,2015,12,3,0,—,—,—,28.7,33.9,25.9,12.2,29.5
Seletar,2015,12,4,3.6,—,—,—,28.6,33,26.3,9.7,40.7
Seletar,2015,12,5,59.7,—,—,—,27.7,33.1,24.3,8.6,46.4
Seletar,2015,12,6,7.5,—,—,—,27.4,32,25.7,7.2,42.5
Seletar,2015,12,7,0,—,—,—,28.7,32.6,25.5,16.6,38.9
Seletar,2015,12,8,25.8,—,—,—,28.3,32.6,24.5,6.5,44.3
Seletar,2015,12,9,3.7,—,—,—,28.2,32.4,25,8.6,27.7
Seletar,2015,12,10,14,—,—,—,28,33.7,25.1,9.7,53.6
Seletar,2015,12,11,5.5,—,—,—,27.4,31.1,25.1,5,37.1
Seletar,2015,12,12,8.9,—,—,—,27,32.2,25.1,8.6,46.4
Seletar,2015,12,13,14,—,—,—,26.1,29,24.8,6.8,25.9
Seletar,2015,12,14,1.6,—,—,—,27.5,32.6,24.4,9.4,37.1
Seletar,2015,12,15,0,—,—,—,27.6,29.9,25.2,6.5,33.5
Seletar,2015,12,16,0.4,—,—,—,28,31,26.4,7.6,40.7
Seletar,2015,12,17,0,—,—,—,27.9,30.3,26.2,15.8,48.2
Seletar,2015,12,18,2,—,—,—,27.9,31.4,26.1,13.3,44.3
Seletar,2015,12,19,0,—,—,—,28.6,33,25.7,14,38.9
Seletar,2015,12,20,0,—,—,—,28.9,33.1,26.1,9.4,33.5
Seletar,2015,12,21,2.1,—,—,—,29.1,33.9,26.7,8.3,25.9
Seletar,2015,12,22,0,—,—,—,29.8,35.1,26.4,6.8,27.7
Seletar,2015,12,23,2.1,—,—,—,28.2,34.4,24.1,9.4,46.4
Seletar,2015,12,24,74,—,—,—,26.4,29.6,23.5,6.5,33.5
Seletar,2015,12,25,0,—,—,—,28.1,32,25.1,16.6,42.5
Seletar,2015,12,26,0,—,—,—,28.5,32.5,26.2,17.6,46.4
Seletar,2015,12,27,0,—,—,—,28.5,32.5,25.6,14,33.5
Seletar,2015,12,28,0,—,—,—,28.6,32.3,26.5,12.6,42.5
Seletar,2015,12,29,20.9,—,—,—,26.6,29.4,24.5,13.7,46.4
Seletar,2015,12,30,0.3,—,—,—,28.3,32.2,25.8,19.1,48.2
Seletar,2015,12,31,5.2,—,—,—,27.1,31,25.1,14.8,44.3
