Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2017,9,1,0,0,0,0,29.6,32.4,27.8,4.7,26.3
Tuas South,2017,9,2,0,0,0,0,29.8,33.1,27.3,4.7,29.2
Tuas South,2017,9,3,0,0,0,0,29.7,32.5,28.1,4.3,30.2
Tuas South,2017,9,4,0,0,0,0,29,31.7,26.2,6.5,23.4
Tuas South,2017,9,5,0,0,0,0,29.2,31.7,27.2,6.1,31.7
Tuas South,2017,9,6,22.8,17.4,22.6,22.8,27.6,29.7,24.2,4.3,47.2
Tuas South,2017,9,7,39.6,15.8,25.6,38,28.3,31.5,23.9,6.5,24.8
Tuas South,2017,9,8,35.8,16.8,23.6,26.2,27.3,29.3,25.1,3.6,22.3
Tuas South,2017,9,9,0,0,0,0,28.3,30.4,27,5.4,21.6
Tuas South,2017,9,10,3.2,2.6,3.2,3.2,27.9,30.8,25.7,5.8,41
Tuas South,2017,9,11,10.2,4.2,5.6,6.4,26.7,28.4,24.4,6.1,32.4
Tuas South,2017,9,12,0,0,0,0,29.1,32.7,26.3,5.4,23
Tuas South,2017,9,13,0,0,0,0,29.5,32.5,26.7,5.4,22.3
Tuas South,2017,9,14,7.8,7,7,7,28.4,31.7,25.1,6.5,37.1
Tuas South,2017,9,15,7,5.6,7,7,27.8,29.8,25.2,6.1,29.5
Tuas South,2017,9,16,26.6,15.8,22.8,26.6,27.2,29.4,23.5,7.2,35.6
Tuas South,2017,9,17,2.4,1.8,2,2.2,28.9,32.2,27,5.4,29.9
Tuas South,2017,9,18,9.6,4.2,5.6,7.8,27.2,31.3,24.9,2.9,33.1
Tuas South,2017,9,19,47.8,39.6,47.6,47.8,27,30.3,23.8,5.8,25.2
Tuas South,2017,9,20,5.4,3,4,4.8,27.4,29.9,24.4,10.8,54.4
Tuas South,2017,9,21,3.8,2.4,2.6,2.6,27.6,30.4,24.9,6.5,41
Tuas South,2017,9,22,0,0,0,0,29.1,31.6,26.8,5.4,23.4
Tuas South,2017,9,23,6.8,3.2,3.2,3.2,29.1,32.2,26.1,7.6,46.1
Tuas South,2017,9,24,11.2,8.8,10,10.4,28.4,31.6,23.7,6.1,29.9
Tuas South,2017,9,25,0,0,0,0,29.2,32,28,4.7,21.2
Tuas South,2017,9,26,0.2,0.2,0.2,0.2,28.1,31.3,26.7,4,25.9
Tuas South,2017,9,27,7.8,6.8,7.8,7.8,27.7,29.4,26.1,6.5,33.5
Tuas South,2017,9,28,0,0,0,0,28.3,30.1,26.1,4.3,31.7
Tuas South,2017,9,29,78.6,49.6,72.6,78,27.5,29.1,23.7,7.9,72.4
Tuas South,2017,9,30,0.6,0.6,0.6,0.6,28,29.5,26.4,9.4,34.9
