Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (East),2014,5,1,7.2,4.2,6.8,7.2,28.6,32.7,24.7,6.1,38.9
Boon Lay (East),2014,5,2,4.8,4.6,4.8,4.8,29.9,32.7,26.9,5.2,23.4
Boon Lay (East),2014,5,3,0,0,0,0,29.8,33.6,28.2,5.8,28.4
Boon Lay (East),2014,5,4,63.6,33.6,54.4,60,28.6,34.1,25.3,5,25.2
Boon Lay (East),2014,5,5,1,0.6,0.6,0.6,29.4,34.6,26.5,4.9,28.4
Boon Lay (East),2014,5,6,8,8,8,8,29.6,34,26.1,5.2,35.3
Boon Lay (East),2014,5,7,6,4,5.2,5.8,28.9,34.4,25,6,34.9
Boon Lay (East),2014,5,8,0.4,0.4,0.4,0.4,28,33,25.7,5.1,29.2
Boon Lay (East),2014,5,9,0.4,0.2,0.2,0.2,28.8,31.3,26.6,4.3,20.5
Boon Lay (East),2014,5,10,0,0,0,0,30.3,34.4,27.7,5.4,31.3
Boon Lay (East),2014,5,11,0.2,0.2,0.2,0.2,29.3,33.3,26.9,5.8,28.1
Boon Lay (East),2014,5,12,0,0,0,0,28.9,31.6,26.4,5.2,32.8
Boon Lay (East),2014,5,13,0,0,0,0,29.8,34.2,26.1,6.3,25.9
Boon Lay (East),2014,5,14,46.8,34.4,45.4,46.6,28.2,30.5,24.2,8.8,32.8
Boon Lay (East),2014,5,15,0.6,0.6,0.6,0.6,29.6,32.4,27.2,7.3,27.7
Boon Lay (East),2014,5,16,59.4,28.4,49.6,58.8,28.7,31.3,23.2,6.1,56.5
Boon Lay (East),2014,5,17,8,4.8,6.2,7.6,28.6,31.3,24.9,7.3,35.3
Boon Lay (East),2014,5,18,86,27.8,40,51.4,26.7,28.8,24,4.9,37.4
Boon Lay (East),2014,5,19,35,18.4,29.2,34.2,27.2,30.2,22.5,7.3,43.2
Boon Lay (East),2014,5,20,3.2,1.2,1.6,2.8,27.9,32.3,23.7,5.1,20.5
Boon Lay (East),2014,5,21,0,0,0,0,28.8,32.9,26.3,5.7,27
Boon Lay (East),2014,5,22,0,0,0,0,29.2,32,26.4,7.5,26.3
Boon Lay (East),2014,5,23,44.4,21.8,33.4,41.8,27.8,30.7,24,5.6,33.5
Boon Lay (East),2014,5,24,0,0,0,0,29,33.8,25.5,4.7,27
Boon Lay (East),2014,5,25,0,0,0,0,29.5,33.3,26.5,5.2,26.3
Boon Lay (East),2014,5,26,9.2,9.2,9.2,9.2,29,32.3,26.2,4.1,39.2
Boon Lay (East),2014,5,27,0.8,0.8,0.8,0.8,28.3,31.8,25.8,8,31.3
Boon Lay (East),2014,5,28,0.2,0.2,0.2,0.2,29.1,33.4,26.5,8.1,27.7
Boon Lay (East),2014,5,29,0,0,0,0,29.5,33.2,26.1,5.6,23
Boon Lay (East),2014,5,30,9.4,6,7.8,8.8,28.5,31.7,25.5,7.7,35.3
Boon Lay (East),2014,5,31,0.6,0.4,0.6,0.6,29.3,31.8,26.1,8.6,31.3
