Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2015,11,1,0.2,0.2,0.2,0.2,28.3,32.9,26.2,5.3,23
Tai Seng,2015,11,2,7.4,7.4,7.4,7.4,27.8,32.2,26.4,5.5,29.9
Tai Seng,2015,11,3,0,0,0,0,28.9,33.1,26.4,5.6,23.8
Tai Seng,2015,11,4,0,0,0,0,28.8,32,26.5,5.4,20.5
Tai Seng,2015,11,5,0,0,0,0,29.4,33.4,26.9,5.2,22.7
Tai Seng,2015,11,6,0,0,0,0,29.5,33.2,27.3,5.4,27.7
Tai Seng,2015,11,7,20.6,16.2,16.2,16.2,27.8,32.4,24.1,5.3,26.6
Tai Seng,2015,11,8,1.6,1.2,1.2,1.2,27.8,30.9,26.2,3.6,19.4
Tai Seng,2015,11,9,17.6,15.4,17.6,17.6,28.2,32.1,24.5,4.2,23.8
Tai Seng,2015,11,10,4.8,4.8,4.8,4.8,28.5,32.1,26.5,4.8,27.7
Tai Seng,2015,11,11,3.8,3.6,3.8,3.8,27.4,31.7,25.8,4.6,25.6
Tai Seng,2015,11,12,0,0,0,0,28.6,33,26.3,5.2,24.5
Tai Seng,2015,11,13,15.6,13.4,14.4,15.6,27.9,32,24.2,5.4,28.1
Tai Seng,2015,11,14,0,0,0,0,29,33.5,25.9,6.1,26.3
Tai Seng,2015,11,15,0.4,0.4,0.4,0.4,28.3,30.8,27,6.1,26.6
Tai Seng,2015,11,16,2.8,1.6,1.6,1.6,26.7,29.4,25.3,5.3,23.8
Tai Seng,2015,11,17,12.2,4.4,7.4,9.8,27.3,30.5,23.8,5.9,61.9
Tai Seng,2015,11,18,0,0,0,0,28.8,32.9,26,7.4,28.4
Tai Seng,2015,11,19,0,0,0,0,29.2,32.1,27.2,5.9,27.4
Tai Seng,2015,11,20,0,0,0,0,28.2,31.8,26.5,5.7,29.5
Tai Seng,2015,11,21,0,0,0,0,27.8,32.3,26.3,5,32.4
Tai Seng,2015,11,22,0.4,0.4,0.4,0.4,28.7,32.1,26.1,5.1,23.4
Tai Seng,2015,11,23,0,0,0,0,29.6,34.5,27.1,5.6,25.9
Tai Seng,2015,11,24,28.2,12,16.2,22,27.2,29.6,24.6,4.5,68
Tai Seng,2015,11,25,32,23,26.2,27.4,27.3,31.7,23.4,5.2,31
Tai Seng,2015,11,26,14.4,8,11.2,13,27.1,31.3,25,6.8,27
Tai Seng,2015,11,27,0,0,0,0,27.9,31.6,25.4,6.9,23
Tai Seng,2015,11,28,0,0,0,0,28.9,33.2,26.4,5.7,28.1
Tai Seng,2015,11,29,1,0.6,1,1,29,34,25.1,7.4,27.7
Tai Seng,2015,11,30,27,11.2,15.6,16,27.7,32.5,24.8,5,34.2
