Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2018,6,1,35.2,17.4,24.6,29,28.4,31.8,24.1,4,26.3
Tai Seng,2018,6,2,45,18.8,32,40,27.7,32.1,23,4,37.4
Tai Seng,2018,6,3,0.2,0.2,0.2,0.2,29.6,33.8,26.9,4.7,25.2
Tai Seng,2018,6,4,0,0,0,0,30.3,33.2,26.9,6.1,29.2
Tai Seng,2018,6,5,0,0,0,0,30.3,33,28.3,6.5,33.5
Tai Seng,2018,6,6,0,0,0,0,30.7,33.9,28.8,6.1,27.7
Tai Seng,2018,6,7,0,0,0,0,30.8,33.6,28.8,7.2,29.2
Tai Seng,2018,6,8,9,8.2,9,9,29.7,32.5,23.6,6.5,38.5
Tai Seng,2018,6,9,0,0,0,0,30,32.1,28.6,7.2,23
Tai Seng,2018,6,10,0,0,0,0,30.2,31.9,28.9,9.4,34.9
Tai Seng,2018,6,11,0,0,0,0,30.5,33.2,29.1,9,36.7
Tai Seng,2018,6,12,0,0,0,0,30.3,32.3,29.2,7.9,31.3
Tai Seng,2018,6,13,0,0,0,0,29.4,33,25.8,5.4,28.4
Tai Seng,2018,6,14,0,0,0,0,29.7,33.6,28.1,5.8,27
Tai Seng,2018,6,15,0.8,0.4,0.4,0.6,27.6,29.3,24.5,5.4,36.7
Tai Seng,2018,6,16,0,0,0,0,29.7,32.6,27.2,6.8,31
Tai Seng,2018,6,17,0,0,0,0,30,32.5,28.6,6.1,28.8
Tai Seng,2018,6,18,1.6,1.4,1.6,1.6,29.1,31.4,26.5,6.1,24.8
Tai Seng,2018,6,19,8.4,7.6,8.2,8.2,28.1,30.5,23.8,8.3,36.7
Tai Seng,2018,6,20,22.6,16,17.6,17.6,27.6,30.2,23.6,4.7,30.6
Tai Seng,2018,6,21,0.2,0.2,0.2,0.2,28.5,33.1,26.3,4,34.6
Tai Seng,2018,6,22,2,2,2,2,28.9,32.7,26.7,5.4,25.6
Tai Seng,2018,6,23,1,1,1,1,27.8,30.5,26.3,4.7,27.4
Tai Seng,2018,6,24,0,0,0,0,27.4,29.8,25.3,6.1,25.9
Tai Seng,2018,6,25,23.2,16.8,20.6,21.4,27.2,30.1,23.3,5.8,35.3
Tai Seng,2018,6,26,25.4,11.4,13.6,23.6,27.1,28.4,22.9,5,25.2
Tai Seng,2018,6,27,4.8,1.6,2.4,3.4,26.4,27.9,24.4,5,35.6
Tai Seng,2018,6,28,0,0,0,0,28.6,32.1,26.4,7.2,29.5
Tai Seng,2018,6,29,47.8,28.6,30.8,46,26.6,28.3,23.1,5.4,32.4
Tai Seng,2018,6,30,0,0,0,0,28.4,30.6,26.7,6.8,23.8
