Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2016,4,1,0,0,0,0,29.5,33.6,27.1,11.5,36
Tai Seng,2016,4,2,0,0,0,0,29.8,34.1,26.6,9.7,35.3
Tai Seng,2016,4,3,3,2.4,2.4,2.4,29.1,33.8,27.1,6.5,24.8
Tai Seng,2016,4,4,3.4,3.4,3.4,3.4,29.6,34.2,26.2,8.3,29.2
Tai Seng,2016,4,5,0,0,0,0,29.3,32.3,27.8,7.2,25.9
Tai Seng,2016,4,6,0,0,0,0,29.7,33.7,27.1,7.9,27
Tai Seng,2016,4,7,0,0,0,0,29.6,34.8,27.1,6.8,27.4
Tai Seng,2016,4,8,0,0,0,0,29.9,34.5,27.2,8.3,25.6
Tai Seng,2016,4,9,60.8,23.8,26.8,48,28.2,33.4,25.3,5,28.1
Tai Seng,2016,4,10,0,0,0,0,29.5,33.9,26.7,7.2,27.7
Tai Seng,2016,4,11,5.2,4,5.2,5.2,29.9,32.8,27.9,5.8,23.8
Tai Seng,2016,4,12,2,1.8,2,2,30.6,34.5,26.9,6.1,28.4
Tai Seng,2016,4,13,0,0,0,0,30.8,34.6,27.1,6.5,30.2
Tai Seng,2016,4,14,0.4,0.2,0.4,0.4,30.3,34.8,28.3,5.4,20.5
Tai Seng,2016,4,15,2.6,1.6,2,2,29.4,31.3,26.8,6.1,26.3
Tai Seng,2016,4,16,7.6,6,7.4,7.6,29.6,34.1,26,4.3,27.7
Tai Seng,2016,4,17,0,0,0,0,30.3,34.7,27.6,5.8,32
Tai Seng,2016,4,18,0,0,0,0,30.9,35.4,28.1,5,23
Tai Seng,2016,4,19,0,0,0,0,30.6,34.2,28.1,10.1,33.1
Tai Seng,2016,4,20,0,0,0,0,30,33.5,28.7,6.1,23.8
Tai Seng,2016,4,21,0,0,0,0,30.5,34.2,28.2,9.7,31.7
Tai Seng,2016,4,22,4,2.2,3.8,4,29.8,33.6,27,5.8,35.3
Tai Seng,2016,4,23,0,0,0,0,29.9,32.3,28,5.4,36.7
Tai Seng,2016,4,24,0,0,0,0,29.7,32.2,28.3,6.1,25.6
Tai Seng,2016,4,25,7.8,4.4,4.6,4.6,29.4,33.3,26.7,4.3,25.9
Tai Seng,2016,4,26,2.2,2,2.2,2.2,29.7,33,27.2,5.4,27.4
Tai Seng,2016,4,27,4.4,2.2,3.4,4,29.3,33.4,26.8,4.3,26.3
Tai Seng,2016,4,28,0.2,0.2,0.2,0.2,29.6,33.6,27.3,4.7,33.8
Tai Seng,2016,4,29,4,2.8,4,4,29.1,33.3,25.3,4,38.2
Tai Seng,2016,4,30,0.6,0.6,0.6,0.6,28.7,33.4,26.9,4.3,29.5
