Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2012,7,1,0,—,—,—,28.7,31.8,26.3,6.7,32
Tuas South,2012,7,2,13.8,—,—,—,28.3,32,24.4,6.2,35.3
Tuas South,2012,7,3,18,—,—,—,26.7,28.2,24.5,6.6,34.2
Tuas South,2012,7,4,13.6,—,—,—,27.6,29.6,24.9,8.1,44.3
Tuas South,2012,7,5,4,—,—,—,27.4,29.1,25.4,10.2,25.2
Tuas South,2012,7,6,0.2,—,—,—,27.9,29.9,25.5,6.9,37.1
Tuas South,2012,7,7,4.4,—,—,—,28.5,31,27.2,4.8,24.8
Tuas South,2012,7,8,0.4,—,—,—,27.9,30.1,24.5,11,52.9
Tuas South,2012,7,9,0,—,—,—,28.6,30.7,26.8,7.6,31
Tuas South,2012,7,10,0,—,—,—,27.5,29.3,25.7,7.3,31
Tuas South,2012,7,11,0,—,—,—,27.8,29.5,25.9,8.1,48.6
Tuas South,2012,7,12,0.6,—,—,—,28.4,30.9,26.6,9.2,26.6
Tuas South,2012,7,13,0,—,—,—,28.6,31.4,26.4,7.2,28.1
Tuas South,2012,7,14,16.8,—,—,—,26.7,28.3,24.7,4.5,28.4
Tuas South,2012,7,15,0,—,—,—,27.9,31.3,26.2,5.4,22.7
Tuas South,2012,7,16,13.6,—,—,—,26.6,28.6,23.5,4.7,26.6
Tuas South,2012,7,17,18.2,—,—,—,26.9,29.6,24.1,7.4,32.8
Tuas South,2012,7,18,0,—,—,—,27.9,31.1,25.8,7.9,23
Tuas South,2012,7,19,37,—,—,—,26.9,29.5,24,5.6,38.2
Tuas South,2012,7,20,0,—,—,—,28.1,31.2,25.4,5.8,23.4
Tuas South,2012,7,21,0,—,—,—,28.8,31.7,26.9,6,23
Tuas South,2012,7,22,0,—,—,—,29,32.2,27.1,6.7,23
Tuas South,2012,7,23,0,—,—,—,29.3,32,27.7,9.1,29.9
Tuas South,2012,7,24,0,—,—,—,29.3,32.4,27.3,7.2,29.2
Tuas South,2012,7,25,0,—,—,—,29.1,32.5,26.8,6.3,22.3
Tuas South,2012,7,26,0,—,—,—,29.5,32.5,27.4,7,28.4
Tuas South,2012,7,27,0,—,—,—,29.4,32.4,27.2,6.8,29.2
Tuas South,2012,7,28,7.4,—,—,—,28.4,32.2,24.7,8.2,49.7
Tuas South,2012,7,29,0,—,—,—,28.4,31,26.4,7.5,25.2
Tuas South,2012,7,30,0,—,—,—,29,31.9,27.1,7,27.7
Tuas South,2012,7,31,0,—,—,—,29.1,32.1,27.1,6.4,29.9
