Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2017,3,1,22,6.2,7.4,8.6,25.2,27.6,22.9,7.9,28.8
Changi,2017,3,2,0.4,0.4,0.4,0.4,26.9,30.5,24.6,14,43.2
Changi,2017,3,3,10.4,3.6,4.8,6.6,26.6,29.6,23.6,11.9,36
Changi,2017,3,4,14.6,4.2,4.6,7.6,25.6,27.9,23.9,6.8,24.5
Changi,2017,3,5,0,0,0,0,27.2,30.9,24.6,10.8,32.4
Changi,2017,3,6,0,0,0,0,27.2,31.2,24.6,10.1,29.2
Changi,2017,3,7,0,0,0,0,27.1,31.3,24.5,7.9,25.6
Changi,2017,3,8,0,0,0,0,27.3,31.1,25.1,12.6,31.7
Changi,2017,3,9,0,0,0,0,27.1,30.8,24.7,15.1,35.6
Changi,2017,3,10,0,0,0,0,27,30,24.9,12.2,30.2
Changi,2017,3,11,0,0,0,0,27.7,31.6,25.2,11.9,31
Changi,2017,3,12,0,0,0,0,26.8,30.8,24.8,6.1,27.4
Changi,2017,3,13,0,0,0,0,27.7,31.2,25.3,9,29.5
Changi,2017,3,14,0,0,0,0,26.9,30.2,24.5,7.6,29.9
Changi,2017,3,15,0,0,0,0,28.6,33.3,25.1,8.3,31
Changi,2017,3,16,0,0,0,0,28.2,32.2,25.9,11.5,32
Changi,2017,3,17,0,0,0,0,27.3,31.7,25.4,6.1,29.9
Changi,2017,3,18,0,0,0,0,28.4,32.7,25.6,9,29.9
Changi,2017,3,19,0,0,0,0,28.4,32,25.7,8.3,30.6
Changi,2017,3,20,21.4,8.8,9.2,14.2,26.7,28.9,24.1,5,23
Changi,2017,3,21,0,0,0,0,27.7,32.8,25.4,7.2,27.7
Changi,2017,3,22,0.4,0.2,0.2,0.2,28,32,25.2,9.7,32
Changi,2017,3,23,0,0,0,0,28.7,32.2,26,10.1,28.4
Changi,2017,3,24,0,0,0,0,28.2,31.2,26.5,7.9,25.6
Changi,2017,3,25,0,0,0,0,28.1,32.4,25.7,7.6,32
Changi,2017,3,26,0,0,0,0,29.2,33.3,26.2,10.1,30.6
Changi,2017,3,27,5,4.8,4.8,4.8,28.5,32.2,24.5,9,46.1
Changi,2017,3,28,30.2,20.2,27,28.8,26.4,28,23.7,5.8,41.4
Changi,2017,3,29,2.4,2.2,2.4,2.4,26.9,32,25.1,5.8,25.9
Changi,2017,3,30,19.2,9.6,11.6,14.4,25.6,31,23.6,5,26.3
Changi,2017,3,31,10.6,8.6,10.2,10.4,27.1,31.8,24.7,5,29.5
