Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2016,8,1,0,0,0,0,27.8,29.4,26.1,7.2,27.7
Sentosa Island,2016,8,2,0,0,0,0,28.8,32.1,27,7.9,31.3
Sentosa Island,2016,8,3,7.6,6.6,6.8,6.8,27.3,29.4,22.1,7.6,64.8
Sentosa Island,2016,8,4,0,0,0,0,28.2,30.6,26.8,7.9,27
Sentosa Island,2016,8,5,0,0,0,0,29.3,32.8,27.6,7.9,30.6
Sentosa Island,2016,8,6,0,0,0,0,28.9,32,27.1,6.8,25.2
Sentosa Island,2016,8,7,0,0,0,0,29.3,32.3,27.6,7.6,28.4
Sentosa Island,2016,8,8,0,0,0,0,29.3,32.2,27.4,6.8,24.5
Sentosa Island,2016,8,9,0,0,0,0,28.9,31.6,27.3,7.2,32.4
Sentosa Island,2016,8,10,0,0,0,0,29.4,32.4,27.5,7.2,27.4
Sentosa Island,2016,8,11,0,0,0,0,28.9,31.1,27.7,7.2,42.8
Sentosa Island,2016,8,12,4.2,4,4,4.2,28.8,31.1,25.7,6.8,40.7
Sentosa Island,2016,8,13,2.2,2.2,2.2,2.2,29.1,31.6,27.4,6.5,29.5
Sentosa Island,2016,8,14,0,0,0,0,28.6,30.7,27.3,7.9,37.8
Sentosa Island,2016,8,15,0,0,0,0,29,32.4,27.3,9,30.6
Sentosa Island,2016,8,16,0,0,0,0,29.5,32.6,27.7,9.4,31.3
Sentosa Island,2016,8,17,0,0,0,0,29.6,32.8,27.7,8.6,33.5
Sentosa Island,2016,8,18,0,0,0,0,30,33.3,27.6,10.1,38.5
Sentosa Island,2016,8,19,15.2,11,11.2,13.4,28.1,31.5,23.3,7.6,35.3
Sentosa Island,2016,8,20,0,0,0,0,29.2,32.7,27.1,9.4,27.7
Sentosa Island,2016,8,21,17.6,13.6,17.2,17.4,27.2,29.4,22.7,6.5,43.2
Sentosa Island,2016,8,22,0,0,0,0,29.2,31.7,27.7,7.6,27
Sentosa Island,2016,8,23,0,0,0,0,29.2,31.3,27.8,7.2,30.6
Sentosa Island,2016,8,24,44,20.6,34,42.6,27.7,30,23.6,9.7,44.6
Sentosa Island,2016,8,25,0,0,0,0,28.9,31.5,25.8,9.4,33.5
Sentosa Island,2016,8,26,0,0,0,0,29.3,32.7,25.9,7.6,30.2
Sentosa Island,2016,8,27,1.6,0.8,1.4,1.6,28.8,31.8,26.6,6.5,26.6
Sentosa Island,2016,8,28,0,0,0,0,29.2,32.9,27.2,7.2,24.5
Sentosa Island,2016,8,29,0,0,0,0,29.7,33,28,9.7,32
Sentosa Island,2016,8,30,16,11.6,13.2,14.8,27.3,29.3,24.4,5.8,38.5
Sentosa Island,2016,8,31,3.2,1.8,3.2,3.2,28,31.1,25.5,7.2,29.9
