Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pulau Ubin,2012,9,1,0,—,—,—,28.9,33.3,26.4,4.9,24.8
Pulau Ubin,2012,9,2,0,—,—,—,28.7,32.5,26.1,4.6,50
Pulau Ubin,2012,9,3,0,—,—,—,28.6,32.5,26.1,4.6,22
Pulau Ubin,2012,9,4,11.4,—,—,—,28.6,33.1,24.3,4.8,46.8
Pulau Ubin,2012,9,5,0.2,—,—,—,25.6,31,23.4,3.8,29.9
Pulau Ubin,2012,9,6,5.6,—,—,—,26.7,30.8,24.3,3.2,27.4
Pulau Ubin,2012,9,7,14,—,—,—,26.4,31.3,23.4,3.1,24.8
Pulau Ubin,2012,9,8,0,—,—,—,27.3,30.3,24.2,2.6,28.1
Pulau Ubin,2012,9,9,6,—,—,—,26.6,32.1,23.9,2.8,56.9
Pulau Ubin,2012,9,10,0,—,—,—,26.4,29.8,23.8,3.5,29.5
Pulau Ubin,2012,9,11,0,—,—,—,27.6,32,25.1,3.4,27
Pulau Ubin,2012,9,12,0,—,—,—,28.4,33.7,25.4,3.4,26.6
Pulau Ubin,2012,9,13,0,—,—,—,27.9,32.4,24.7,3.8,31
Pulau Ubin,2012,9,14,0,—,—,—,27.8,31.1,25.3,2.6,18
Pulau Ubin,2012,9,15,3.4,—,—,—,27.6,31.9,24.8,3.3,19.8
Pulau Ubin,2012,9,16,0,—,—,—,28.4,33.1,25.5,3.1,18.7
Pulau Ubin,2012,9,17,0,—,—,—,27.7,33,24.5,3.2,19.8
Pulau Ubin,2012,9,18,0,—,—,—,28.2,33.6,24.7,2.8,15.8
Pulau Ubin,2012,9,19,0,—,—,—,28.7,33.5,26.2,3,25.6
Pulau Ubin,2012,9,20,0,—,—,—,28.4,33.5,25.7,2.9,18
Pulau Ubin,2012,9,21,0,—,—,—,27.5,32.6,24.5,3.5,18.4
Pulau Ubin,2012,9,22,0,—,—,—,27.8,33.9,24.3,3.7,20.5
Pulau Ubin,2012,9,23,0,—,—,—,28.3,34,25.2,3.2,23.4
Pulau Ubin,2012,9,24,0.2,—,—,—,27.6,33.7,24.8,3.2,21.6
Pulau Ubin,2012,9,25,9.8,—,—,—,27.9,33.7,25.3,3.2,19.8
Pulau Ubin,2012,9,26,0.2,—,—,—,26.6,30.3,23.6,3.8,28.4
Pulau Ubin,2012,9,27,33.6,—,—,—,28.1,34.6,23.1,3.8,42.5
Pulau Ubin,2012,9,28,0,—,—,—,28,34,23.4,3.3,21.2
Pulau Ubin,2012,9,29,17,—,—,—,27.2,31.6,23.2,2.7,32.8
Pulau Ubin,2012,9,30,5.4,—,—,—,26.7,32.2,23,3.1,27
