Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2016,2,1,0,0,0,0,28.1,33,25,10.1,35.6
Jurong (West),2016,2,2,7.4,6.4,7.2,7.4,27.1,31.6,24.6,7.2,39.2
Jurong (West),2016,2,3,0,0,0,0,28,32.7,24.6,6.5,24.5
Jurong (West),2016,2,4,2,0.8,1,1.2,27,31.6,25.3,5.8,19.4
Jurong (West),2016,2,5,2.2,1.2,1.4,1.4,27,31.8,25,5,20.2
Jurong (West),2016,2,6,7.8,4.8,4.8,5.4,27.9,31.7,25.6,9.7,34.2
Jurong (West),2016,2,7,17.6,10.2,13,15,26.4,28.1,24,13,44.3
Jurong (West),2016,2,8,0.6,0.4,0.4,0.4,26.3,28.3,25.1,11.2,32.8
Jurong (West),2016,2,9,0,0,0,0,26.2,28.9,24.7,8.3,28.1
Jurong (West),2016,2,10,0.2,0.2,0.2,0.2,26.2,28.7,24.8,9.7,34.2
Jurong (West),2016,2,11,0,0,0,0,26.9,30.5,24.6,7.2,24.8
Jurong (West),2016,2,12,6.6,3,5.8,6.2,27,32.9,23.8,7.2,24.5
Jurong (West),2016,2,13,1.4,1.4,1.4,1.4,27.7,31.9,24.9,7.6,31
Jurong (West),2016,2,14,38.2,24.4,31.4,32.2,26.9,32.3,23.5,6.1,34.6
Jurong (West),2016,2,15,8.6,8.6,8.6,8.6,27.9,32.2,25,7.2,27.4
Jurong (West),2016,2,16,0,0,0,0,28,31.7,25.6,11.5,40.7
Jurong (West),2016,2,17,0,0,0,0,27.8,31.5,25.1,9.4,38.9
Jurong (West),2016,2,18,0.4,0.4,0.4,0.4,27.3,30.8,24.1,6.1,43.6
Jurong (West),2016,2,19,79.4,13.4,20.6,31.2,24.6,28,23.2,6.5,35.6
Jurong (West),2016,2,20,13.8,5.4,9.6,13.2,25.4,27.9,23.9,6.8,36.7
Jurong (West),2016,2,21,0,0,0,0,26.8,31.7,23.8,9,34.6
Jurong (West),2016,2,22,0,0,0,0,27.6,31.9,24.5,8.6,31.3
Jurong (West),2016,2,23,0,0,0,0,27.6,32.3,25.1,7.9,27
Jurong (West),2016,2,24,6.8,2.2,3.6,6.4,26,30.8,24.4,8.6,32
Jurong (West),2016,2,25,0.2,0.2,0.2,0.2,27.3,31.2,24.5,11.5,46.8
Jurong (West),2016,2,26,0,0,0,0,27.7,31.9,25.4,10.4,36.7
Jurong (West),2016,2,27,0,0,0,0,27.8,32.1,24.2,9,34.9
Jurong (West),2016,2,28,0,0,0,0,27.8,32.2,25.1,10.4,41.4
Jurong (West),2016,2,29,0.2,0.2,0.2,0.2,28.1,32.1,25.5,11.2,37.8
