Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2019,2,1,0,0,0,0,28.2,30.8,26.4,22,51.1
East Coast Parkway,2019,2,2,0,0,0,0,28.3,31.2,26.5,18.4,46.8
East Coast Parkway,2019,2,3,0,0,0,0,28.4,31.1,26.8,20.2,51.1
East Coast Parkway,2019,2,4,0,0,0,0,28.7,32,26.5,18.4,45.4
East Coast Parkway,2019,2,5,0,0,0,0,28.3,31.2,26.6,18.7,47.2
East Coast Parkway,2019,2,6,0,0,0,0,27.9,31,25.8,18,41.8
East Coast Parkway,2019,2,7,0,0,0,0,28.2,31.6,25.9,17.6,45.4
East Coast Parkway,2019,2,8,0,0,0,0,28.6,32.2,26.6,17.3,42.5
East Coast Parkway,2019,2,9,0,0,0,0,28.4,31.6,26.7,17.6,43.6
East Coast Parkway,2019,2,10,0,0,0,0,28.5,31.5,26.8,20.9,52.2
East Coast Parkway,2019,2,11,0,0,0,0,27.9,30.7,25.8,20.9,54
East Coast Parkway,2019,2,12,0,0,0,0,28.6,32.1,25.9,18.7,48.2
East Coast Parkway,2019,2,13,0,0,0,0,28.7,31.4,27.2,19.8,44.6
East Coast Parkway,2019,2,14,0,0,0,0,28.6,31.2,27.1,21.6,53.6
East Coast Parkway,2019,2,15,0,0,0,0,28.1,31,26.6,21.6,52.6
East Coast Parkway,2019,2,16,0,0,0,0,28.5,32,26.1,19.8,46.8
East Coast Parkway,2019,2,17,6.8,3.6,5,5.8,27.4,30.6,24.8,16.6,43.9
East Coast Parkway,2019,2,18,3.8,2,2.8,3.6,26.7,29.3,23.2,12.6,43.9
East Coast Parkway,2019,2,19,0,0,0,0,27.8,29.7,26.1,16.2,41.8
East Coast Parkway,2019,2,20,0,0,0,0,28.1,30.8,26.3,15.5,41
East Coast Parkway,2019,2,21,0,0,0,0,28.6,31.5,26.6,20.9,54
East Coast Parkway,2019,2,22,0,0,0,0,28.6,32.1,26.3,18,46.8
East Coast Parkway,2019,2,23,0,0,0,0,28.4,31.4,26.4,18,43.9
East Coast Parkway,2019,2,24,0,0,0,0,28.1,31.7,26.1,16.9,42.8
East Coast Parkway,2019,2,25,0,0,0,0,28.5,31.4,26.5,18,40.7
East Coast Parkway,2019,2,26,0,0,0,0,28.6,31,26.9,19.4,47.2
East Coast Parkway,2019,2,27,0,0,0,0,28.1,30.8,26.9,20.9,48.2
East Coast Parkway,2019,2,28,0,0,0,0,28.4,30.9,26.8,17.6,50.4
