Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2016,5,1,0,0,0,0,29.7,33.9,27.2,7.6,29.5
Sentosa Island,2016,5,2,0,0,0,0,29.6,33.9,28.1,7.2,31
Sentosa Island,2016,5,3,0,0,0,0,30.1,35.3,28,7.6,28.4
Sentosa Island,2016,5,4,0,0,0,0,30.2,32.7,28.4,9.7,34.9
Sentosa Island,2016,5,5,0,0,0,0,29.8,33.5,26.9,6.5,32.8
Sentosa Island,2016,5,6,6,5.6,5.8,5.8,29.5,32.6,26.8,6.5,32.8
Sentosa Island,2016,5,7,0,0,0,0,29.5,34.2,27.5,6.8,33.8
Sentosa Island,2016,5,8,0,0,0,0,29.4,31.5,27.4,5.8,22.7
Sentosa Island,2016,5,9,0,0,0,0,29.9,34.4,28,7.6,30.6
Sentosa Island,2016,5,10,0,0,0,0,30.2,33.6,28.5,7.9,30.6
Sentosa Island,2016,5,11,16.6,12.6,16.6,16.6,29.1,32.8,25.6,6.1,31
Sentosa Island,2016,5,12,0,0,0,0,29.3,32.6,27.5,6.5,37.1
Sentosa Island,2016,5,13,5.8,5.2,5.6,5.8,28.9,32.2,25,6.5,32
Sentosa Island,2016,5,14,17.8,10.8,13.6,17,27.7,31.2,24.6,6.1,35.3
Sentosa Island,2016,5,15,0,0,0,0,28.8,32,26.9,6.5,26.6
Sentosa Island,2016,5,16,3.4,1.6,2.6,3.4,29,33.2,26.6,6.5,29.5
Sentosa Island,2016,5,17,0,0,0,0,29.2,31.3,27.4,6.1,21.6
Sentosa Island,2016,5,18,38,23.8,26.2,29.8,28.7,32.9,24.6,8.3,34.6
Sentosa Island,2016,5,19,0,0,0,0,28.7,32.2,26.6,6.5,27.7
Sentosa Island,2016,5,20,0,0,0,0,29.9,32.4,27.8,5.4,19.8
Sentosa Island,2016,5,21,18.6,9,10.6,11.6,28.7,30.5,25.1,9,47.5
Sentosa Island,2016,5,22,45.2,28.6,36,40.8,28.2,31.9,24,6.8,36
Sentosa Island,2016,5,23,0,0,0,0,30.1,33.9,27,6.5,27.7
Sentosa Island,2016,5,24,0,0,0,0,29.6,31.8,27.2,6.5,23
Sentosa Island,2016,5,25,0.2,0.2,0.2,0.2,29.9,34.6,25.3,7.2,31.7
Sentosa Island,2016,5,26,0,0,0,0,28.4,30.9,25.7,6.8,28.8
Sentosa Island,2016,5,27,0,0,0,0,29.9,32.9,28.6,7.6,29.2
Sentosa Island,2016,5,28,2.4,2.4,2.4,2.4,29.1,31.7,26.3,6.5,25.9
Sentosa Island,2016,5,29,10.8,9.2,10.4,10.8,29.5,32.5,26.4,5.4,21.2
Sentosa Island,2016,5,30,8.4,4.8,7.4,7.8,28,30.6,25.2,6.8,33.8
Sentosa Island,2016,5,31,0.2,0.2,0.2,0.2,29.4,32.4,25.4,7.2,31.7
