Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2014,12,1,9,6.2,6.6,6.6,26.2,29.1,22.9,3.9,46.1
Clementi,2014,12,2,0,0,0,0,27.8,31.3,24.8,3.4,20.9
Clementi,2014,12,3,0,0,0,0,28.8,32.6,25.5,3.8,18.4
Clementi,2014,12,4,41.6,20.8,30.6,34.2,25.6,27.5,22.3,4.4,27.4
Clementi,2014,12,5,0,0,0,0,27.9,32.2,24.3,4.2,22.3
Clementi,2014,12,6,5,2.4,3,4.6,26.7,29.1,23.4,4.1,36.4
Clementi,2014,12,7,36,22.4,23.8,27.6,26.7,33,23.7,4.5,32
Clementi,2014,12,8,3,2.8,2.8,2.8,26.4,30.5,24.3,3.9,23
Clementi,2014,12,9,0.2,0.2,0.2,0.2,27.7,31.4,24.9,5.6,31
Clementi,2014,12,10,0,0,0,0,27.9,32.6,25.5,5.5,31.7
Clementi,2014,12,11,13.2,5.8,6.8,9.6,26.7,31.7,23.7,5.1,24.8
Clementi,2014,12,12,0.8,0.6,0.6,0.6,27.7,32.2,24.9,5.7,26.3
Clementi,2014,12,13,18.2,10,15.6,17.8,26.9,31.1,23.4,5.4,32
Clementi,2014,12,14,0.6,0.4,0.4,0.6,27.9,32.1,25,4.2,24.8
Clementi,2014,12,15,0,0,0,0,27.9,31.9,25.4,5.1,28.8
Clementi,2014,12,16,0.8,0.6,0.8,0.8,26.5,29.3,24.6,4,20.9
Clementi,2014,12,17,57.4,33.8,44.8,54.4,25.8,30.1,23.4,3.4,22.7
Clementi,2014,12,18,1.4,1.2,1.4,1.4,27.1,32.3,24.5,4.9,31.7
Clementi,2014,12,19,29.2,12.6,17.2,21.6,24.7,25.7,23.8,4.9,30.2
Clementi,2014,12,20,33,31,31.8,33,26.3,33,23.9,4.4,30.6
Clementi,2014,12,21,33.4,26.2,32.2,33.4,26.5,31.9,24.3,3.8,25.9
Clementi,2014,12,22,0.4,0.4,0.4,0.4,26.4,30.4,24.5,4.3,21.2
Clementi,2014,12,23,4.6,4.6,4.6,4.6,25.9,28.4,24.7,4.3,23.8
Clementi,2014,12,24,37.2,18.6,28,36.4,26.2,31.2,23.6,4.5,29.9
Clementi,2014,12,25,0,0,0,0,27,30.4,24.5,3.6,20.2
Clementi,2014,12,26,40.8,14.8,15.4,18.6,24.7,27.5,23.5,4.6,23
Clementi,2014,12,27,25.8,8.8,12.6,14,25.3,30.8,23.1,3.1,23.4
Clementi,2014,12,28,1.8,1.2,1.6,1.8,26,29.4,23.7,4.6,25.9
Clementi,2014,12,29,9.2,4,6.6,9.2,25.2,28.1,23.5,7.7,33.8
Clementi,2014,12,30,0,0,0,0,24.9,26.5,23.5,6.8,36
Clementi,2014,12,31,0,0,0,0,26,28.6,24.4,5.2,29.2
