Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2013,4,1,0,—,—,—,29.7,33.6,27.5,5.9,33.8
Marina Barrage,2013,4,2,0.4,—,—,—,29.8,34.2,27.4,4.2,27.7
Marina Barrage,2013,4,3,0.2,—,—,—,29.3,32.9,27.3,5.1,28.1
Marina Barrage,2013,4,4,48.2,—,—,—,28.7,32.6,26.5,5.3,26.6
Marina Barrage,2013,4,5,0,—,—,—,29.4,33.3,24,5.6,30.6
Marina Barrage,2013,4,6,29,—,—,—,28.1,30.1,24.2,7.9,42.5
Marina Barrage,2013,4,7,0,—,—,—,28.6,31,26.5,8.7,45.7
Marina Barrage,2013,4,8,28.2,—,—,—,28.6,33.7,25,5.2,36.7
Marina Barrage,2013,4,9,19.6,—,—,—,28.4,32.4,24.4,3.6,37.4
Marina Barrage,2013,4,10,0,—,—,—,29.2,32.3,27.3,5.5,25.6
Marina Barrage,2013,4,11,0,—,—,—,28.4,31.8,26.3,6.1,28.8
Marina Barrage,2013,4,12,0,—,—,—,29.6,34.3,26.3,5.7,17.6
Marina Barrage,2013,4,13,5.2,—,—,—,30,34.5,26.5,4.8,43.2
Marina Barrage,2013,4,14,0.8,—,—,—,27,28.9,23.2,4.9,54
Marina Barrage,2013,4,15,0,—,—,—,29.6,33.7,26.5,5.3,20.9
Marina Barrage,2013,4,16,5.4,—,—,—,30,34.3,27.6,5,18.7
Marina Barrage,2013,4,17,1.4,—,—,—,28.9,32.6,24,6.9,43.9
Marina Barrage,2013,4,18,2,—,—,—,30.5,34.3,28.4,6.2,27.4
Marina Barrage,2013,4,19,3.4,—,—,—,27.7,30.3,24.7,4.1,34.2
Marina Barrage,2013,4,20,0,—,—,—,30,33.8,26.6,4.3,18.7
Marina Barrage,2013,4,21,27.6,—,—,—,27.6,33.3,24.1,5.8,36.7
Marina Barrage,2013,4,22,0,—,—,—,29.1,33.2,25,5.7,21.2
Marina Barrage,2013,4,23,1.4,—,—,—,29.2,32,27.4,4.2,24.5
Marina Barrage,2013,4,24,0,—,—,—,29.1,34.1,26.1,3.8,19.8
Marina Barrage,2013,4,25,20.6,—,—,—,29.7,33.5,27.2,4.2,19.8
Marina Barrage,2013,4,26,3,—,—,—,27.5,30.2,23.7,3.3,63
Marina Barrage,2013,4,27,0.6,—,—,—,28.8,33.7,26,3.3,16.6
Marina Barrage,2013,4,28,10.8,—,—,—,26.9,28.7,24.3,3.3,21.6
Marina Barrage,2013,4,29,0,—,—,—,28.8,33.3,26,4.6,22.7
Marina Barrage,2013,4,30,0,—,—,—,30,34.1,27.1,4.2,19.4
