Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2013,11,1,85.4,—,—,—,26.4,32.7,22.1,3.5,36.7
Ang Mo Kio,2013,11,2,7.4,—,—,—,26.4,30.6,24.7,3.1,18.7
Ang Mo Kio,2013,11,3,0,—,—,—,27.3,31.3,24.4,3.7,23
Ang Mo Kio,2013,11,4,23.2,—,—,—,26.6,31.9,23.7,4.2,35.3
Ang Mo Kio,2013,11,5,45.6,—,—,—,27,33.1,23.1,4.8,33.1
Ang Mo Kio,2013,11,6,0,—,—,—,26.8,30.3,22.1,5.9,37.4
Ang Mo Kio,2013,11,7,0,—,—,—,28.5,32.6,24.9,5.8,25.6
Ang Mo Kio,2013,11,8,0.2,—,—,—,27.7,32.9,25.6,5.2,27.7
Ang Mo Kio,2013,11,9,8,—,—,—,26.6,31.1,24.9,3.5,22.7
Ang Mo Kio,2013,11,10,5.4,—,—,—,26.9,30.4,23.8,3.6,40
Ang Mo Kio,2013,11,11,23.2,—,—,—,27.2,31,24.1,5.3,28.8
Ang Mo Kio,2013,11,12,3,—,—,—,25.3,27.6,22.8,3.7,21.2
Ang Mo Kio,2013,11,13,39.2,—,—,—,27.3,34.3,23.8,3.9,37.1
Ang Mo Kio,2013,11,14,0.8,—,—,—,26.5,30.3,22.9,4.2,31.3
Ang Mo Kio,2013,11,15,13.4,—,—,—,26.3,31.4,24.3,4.3,32.8
Ang Mo Kio,2013,11,16,0.2,—,—,—,27.3,32.3,24.2,4.3,23.8
Ang Mo Kio,2013,11,17,0.4,—,—,—,25.9,27.4,24.9,5.1,23
Ang Mo Kio,2013,11,18,0,—,—,—,26.9,31.3,24.6,5.9,34.2
Ang Mo Kio,2013,11,19,7.4,—,—,—,27.3,31.7,25.2,4.2,27.7
Ang Mo Kio,2013,11,20,4.8,—,—,—,27.5,30.7,24,6.7,32.4
Ang Mo Kio,2013,11,21,1,—,—,—,28.5,32.3,24.7,7.2,33.5
Ang Mo Kio,2013,11,22,45.8,—,—,—,27.7,31.1,24.3,4.7,21.2
Ang Mo Kio,2013,11,23,0.6,—,—,—,26.9,31.2,22.4,4.6,29.5
Ang Mo Kio,2013,11,24,3.6,—,—,—,27.1,31.8,25.3,3.9,39.6
Ang Mo Kio,2013,11,25,27.2,—,—,—,26.7,31.7,22.3,4.2,43.9
Ang Mo Kio,2013,11,26,1.2,—,—,—,26.6,30.7,25,5.1,23.8
Ang Mo Kio,2013,11,27,21.4,—,—,—,27.4,33.4,23.5,3.7,23.8
Ang Mo Kio,2013,11,28,10.2,—,—,—,26.7,31.6,24.5,4.6,19.8
Ang Mo Kio,2013,11,29,11.4,—,—,—,27,31.4,24.6,4.4,34.2
Ang Mo Kio,2013,11,30,39.6,—,—,—,26.4,32.2,24,4.8,33.1
