Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2013,8,1,14,—,—,—,27.6,29.7,22,8.8,47.2
Tai Seng,2013,8,2,0,—,—,—,27.7,29.8,25,7.6,46.1
Tai Seng,2013,8,3,0,—,—,—,29.5,32.3,27.5,8.3,29.2
Tai Seng,2013,8,4,10,—,—,—,28.6,30.8,23.7,7.4,34.6
Tai Seng,2013,8,5,43.8,—,—,—,27.4,29.9,23.5,7.2,30.6
Tai Seng,2013,8,6,0.6,—,—,—,29.1,31.9,26.4,6.1,29.9
Tai Seng,2013,8,7,11.2,—,—,—,28.8,31.7,26.2,7.5,31.7
Tai Seng,2013,8,8,0.2,—,—,—,27.6,28.6,24.2,8.5,40
Tai Seng,2013,8,9,2.8,—,—,—,28.4,31.5,26.3,6.4,25.9
Tai Seng,2013,8,10,33.4,—,—,—,27.8,31.1,24,7.3,43.6
Tai Seng,2013,8,11,10.8,—,—,—,27.3,30.9,22,6.3,37.8
Tai Seng,2013,8,12,10.6,—,—,—,27.8,31.2,22.8,6.8,30.6
Tai Seng,2013,8,13,2.6,—,—,—,27.1,29.1,22.2,6.9,44.6
Tai Seng,2013,8,14,1.4,—,—,—,28.3,30.1,26.6,5.4,27
Tai Seng,2013,8,15,0,—,—,—,29.1,31.8,27.3,8.5,31.7
Tai Seng,2013,8,16,0,—,—,—,28.8,31.6,26.8,7.8,32.4
Tai Seng,2013,8,17,20.6,—,—,—,28.3,32,23.4,5.7,40.3
Tai Seng,2013,8,18,0,—,—,—,28.7,32.1,27.2,6.4,22.7
Tai Seng,2013,8,19,0,—,—,—,28.9,32.2,26.7,6,31.3
Tai Seng,2013,8,20,0,—,—,—,28.2,31.6,26.6,5.6,34.9
Tai Seng,2013,8,21,0,—,—,—,29,31.4,27.4,7.8,32.4
Tai Seng,2013,8,22,0,—,—,—,29.4,32.4,27.2,8.3,28.4
Tai Seng,2013,8,23,0,—,—,—,29.6,31.9,28.1,9.2,32.4
Tai Seng,2013,8,24,0,—,—,—,29.6,32.8,27.9,8.5,34.6
Tai Seng,2013,8,25,0,—,—,—,29.5,32.5,28,9.6,31.3
Tai Seng,2013,8,26,6,—,—,—,28.5,30.6,24.9,8.6,32
Tai Seng,2013,8,27,0,—,—,—,29.4,32.5,27.7,8.8,29.5
Tai Seng,2013,8,28,10.6,—,—,—,28.2,32.7,24.4,7.1,31.3
Tai Seng,2013,8,29,5.2,—,—,—,28.4,32.1,25.8,5.6,37.4
Tai Seng,2013,8,30,0,—,—,—,28.7,32.2,25.9,6.1,43.6
Tai Seng,2013,8,31,0,—,—,—,29.5,32.6,27.3,5.7,26.3
